hotel_id,place_id,name_checked,address_checked,phone,city,district,loc_id,business_status,opening_hours,cat_id,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ht0484,ChIJjZwMA5o9aTQRmY3_WnL4jaQ,就愛毛寶貝寵物美容／狗貓兔美容／溝通／百貨／住宿,412台灣臺中市大里區德芳路一段144號,968842859.0,臺中市,大里區,TCH028,OPERATIONAL,44.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,63.0,120.6870933,24.1096567,https://maps.google.com/?cid=11857406563973041561,https://lin.ee/y6MsBAU,2025-02-05
ht0485,ChIJj8Hbjmw9aTQR32zl6_svrMc,喵云英短貓舍Miaoyun,412台灣臺中市大里區向學一路131號,423300340.0,臺中市,大里區,TCH028,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,35.0,120.7028928,24.091736,https://maps.google.com/?cid=14387927668582870239,https://miaoyun1020.mystrikingly.com/,2024-08-24
ht0486,ChIJj4eSebA8aTQRpzxSl_4rR_g,狗仔隊住宿寵物美容,412台灣臺中市大里區成功路109號,424938307.0,臺中市,大里區,TCH028,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,2.0,120.7008443,24.0860811,https://maps.google.com/?cid=17890316417213021351,https://www.facebook.com/profile.php?id=100064150832885&mibextid=ZbWKwL,2025-05-30
ht0487,ChIJVQMGXuM9aTQR5t6MBNWXztc,沐樂寵物澡堂（不定期休假，預約請加line:@052rdrrx）,412台灣臺中市大里區永隆路63號,926512400.0,臺中市,大里區,TCH028,OPERATIONAL,61.0,3,"['establishment', 'point_of_interest']",5.0,145.0,120.6773356,24.1050295,https://maps.google.com/?cid=15550533504517070566,https://lin.ee/7PWjUlu,2025-06-30
ht0488,ChIJU5AI_vk9aTQR3cZZqSVWeJU,哇卡寵物｜請先電話聯絡｜英短貓舍｜緬因貓貓舍｜布偶貓貓舍｜金吉拉貓舍｜犬舍｜黃金獵犬｜柯基犬｜比熊犬,412台灣臺中市大里區國光路二段626號,970670539.0,臺中市,大里區,TCH028,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,91.0,120.6792192,24.1127657,https://maps.google.com/?cid=10770453228611552989,https://wakapet.com.tw/,2025-08-10
ht0489,ChIJZ_XZN188aTQRv25kPYXXKxI,波士頓寵物美學（BOSTON Pet Grooming）,412台灣臺中市大里區文心南路1318號,910691896.0,臺中市,大里區,TCH028,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,47.0,120.6698316,24.1036368,https://maps.google.com/?cid=1309377083941875391,,2023-06-03
ht0490,ChIJZ5mhZRc9aTQRPfpgkT6JqAk,貝果寵物生活館,401台灣臺中市東區台中路157號,985800052.0,臺中市,大里區,TCH028,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,18.0,120.684979,24.1305774,https://maps.google.com/?cid=695957044248771133,https://www.facebook.com/bagelpet/,2018-09-18
ht0491,ChIJZ54T5bA9aTQRvNZARCTOY_8,狗苑子寵物沙龍&貓美學2F［美容•SPA•旅館］,412台灣臺中市大里區大里路128號,422605036.0,臺中市,大里區,TCH028,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",4.9,48.0,120.684958,24.1026021,https://maps.google.com/?cid=18402779157525223100,https://lin.ee/0leDtrl,2024-06-23
ht0492,ChIJn99zyZ49aTQRO4onMn3GzoY,喵狗幫幼犬寵物店,41271台灣臺中市大里區中興路一段320-1號,958571792.0,臺中市,大里區,TCH028,OPERATIONAL,71.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,54.0,120.6934199,24.0904132,https://maps.google.com/?cid=9713919687299402299,https://www.instagram.com/reel/DM4SzxlzOF3/,2025-08-01
ht0493,ChIJFZ9keoAXaTQRK23IfuZMrOw,踏踏貓旅館．貓咪美容（全預約制）,428台灣臺中市大雅區雅環路二段26巷37號2樓之3,958525136.0,臺中市,大雅區,TCH018,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,48.0,120.6547494,24.2249329,https://maps.google.com/?cid=17054090441798479147,https://tatacathotel.com/shop/,2024-06-25
ht0494,ChIJBZLJpZ8XaTQROMB7u2-mD4U,伏特喵純貓美容、貓咪旅館｜寵物旅館｜賽級美容,428台灣臺中市大雅區大雅路312號,900378404.0,臺中市,大雅區,TCH018,OPERATIONAL,50.0,3,"['establishment', 'point_of_interest']",5.0,165.0,120.6447848,24.2289396,https://maps.google.com/?cid=9588065130512105528,https://line.me/R/ti/p/@778uzjyg,2025-09-29
ht0495,ChIJzTO9954XaTQRJttlZfcIex4,伏特窩寵物旅館-台中寵物旅館 台中寵物安親,428台灣臺中市大雅區中山北路450巷8號,955175503.0,臺中市,大雅區,TCH018,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",5.0,56.0,120.6453486,24.2227689,https://maps.google.com/?cid=2196359101924367142,https://vodkainn.weebly.com/,2024-08-26
ht0496,ChIJ1X6_BgAYaTQR33PB_gwuggQ,太平區寵物店邦比,411台灣臺中市太平區樹德路256號,423956971.0,臺中市,太平區,TCH027,OPERATIONAL,91.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.3,264.0,120.7125122,24.1564609,https://maps.google.com/?cid=324872756472673247,,2025-08-24
ht0497,ChIJe8tLX9g9aTQRHifoV_XHp5Y,菲菲貓旅｜太平寵物住宿｜寵物安親｜寄宿,411台灣臺中市太平區新福路122號,979197367.0,臺中市,太平區,TCH027,OPERATIONAL,54.5,3,"['establishment', 'point_of_interest']",5.0,45.0,120.7034872,24.1510344,https://maps.google.com/?cid=10855865283355617054,https://fificat-hotel.prosgroup.info/,2025-06-02
ht0498,ChIJsbATji8jaTQRTdR-Cis_JB4,振宇企業社,411台灣臺中市太平區德明路320巷56號,,臺中市,太平區,TCH027,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",0.0,0.0,120.7229299,24.1021029,https://maps.google.com/?cid=2171930374391649357,,
ht0499,ChIJd7xOx8cZaTQRoGP7_ZfdWTY,love樂逗dog寵物美容-貓狗洗澡 剪毛 指甲修剪 專業人氣推薦 寵物接送 貓咪剪指甲 狗狗寄宿 公休詳見粉專,411台灣臺中市太平區大興路178號,909698008.0,臺中市,太平區,TCH027,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,86.0,120.7336274,24.1545727,https://maps.google.com/?cid=3916404995846267808,https://www.lovedogbeauty.com.tw/,2025-04-22
ht0500,ChIJEy84z4QZaTQRd9SUm6UVZd4,小守居貓旅宿｜純貓旅館｜貓咪寄宿,411台灣臺中市太平區立文街217號,423936584.0,臺中市,太平區,TCH027,OPERATIONAL,59.0,3,"['establishment', 'point_of_interest']",5.0,34.0,120.7141723,24.15968,https://maps.google.com/?cid=16025238650091787383,https://catscarehotel.com/,2025-09-17
ht0501,ChIJQ0_MA3cZaTQRvCEzucSScuI,狗勾寵物造型,411台灣臺中市太平區環中東路三段288號,906898332.0,臺中市,太平區,TCH027,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,37.0,120.7176026,24.1588014,https://maps.google.com/?cid=16317265773535109564,https://m.facebook.com/gougou.petgroom,2024-08-16
ht0502,ChIJG-aDwrMZaTQRTS_5H9YrgzQ,莯思寵物美容|太平寵物美容|純狗|預約優先制,411台灣臺中市太平區立文街9號,423939013.0,臺中市,太平區,TCH027,OPERATIONAL,48.0,3,"['establishment', 'point_of_interest']",4.7,28.0,120.7162432,24.1562318,https://maps.google.com/?cid=3783916310580768589,http://line.me/ti/p/@moospet,2021-03-29
ht0503,ChIJJX0ODUcXaTQR_T2B0RdvjYU,尊毛屋寵物美容行旅,404台灣臺中市北區益華街138號,958939136.0,臺中市,太平區,TCH027,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest', 'store']",4.9,265.0,120.6899034,24.1613963,https://maps.google.com/?cid=9623470126850457085,https://www.facebook.com/zmw138,2025-10-10
ht0504,ChIJYYoWtV0jaTQR1fK3jLhHlFM,夏卡爾寵物美容,411台灣臺中市太平區太平二十街21號,902380258.0,臺中市,太平區,TCH027,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",4.9,112.0,120.7180102,24.1241023,https://maps.google.com/?cid=6022517459661615829,,2019-12-12
ht0505,ChIJi4KGuFQ9aTQRLc71o07TMYc,優遊寵物生活館,411台灣臺中市太平區樹德路91號,423959853.0,臺中市,太平區,TCH027,OPERATIONAL,66.5,3,"['establishment', 'point_of_interest']",5.0,4.0,120.7111468,24.1524192,https://maps.google.com/?cid=9741799803690798637,,2018-05-16
ht0506,ChIJSyjDQ1M9aTQRqOWSP93blHQ,美森寵物美容工作室,406台灣臺中市太平區樹德路16之3號,423982015.0,臺中市,太平區,TCH027,OPERATIONAL,53.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.1,7.0,120.7108274,24.1502647,https://maps.google.com/?cid=8400580948253664680,,2018-06-26
ht0507,ChIJuZPt6fAjaTQRNVfkn9uW4Ec,曖dog寵物造型沙龍(全預約制）,411台灣臺中市太平區大源路20之17號,919189141.0,臺中市,太平區,TCH027,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",4.8,17.0,120.724919,24.1433787,https://maps.google.com/?cid=5179305441500616501,https://www.facebook.com/profile.php?id=61558716653469&mibextid=uzlsIk,2025-01-22
ht0508,ChIJ_XCXpXYjaTQRbdAoqCDgLuo,汪汪本舖,411台灣臺中市太平區中興東路264號,907810796.0,臺中市,太平區,TCH027,OPERATIONAL,66.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,16.0,120.7243454,24.132445,https://maps.google.com/?cid=16874671284668649581,https://www.puppystore.com.tw/,2022-09-20
ht0509,ChIJE-7xoWMdaTQRB1bgxBwzCgQ,東勢寵物夢工廠,423台灣臺中市東勢區豐勢路546號,,臺中市,東勢區,TCH010,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest', 'store']",5.0,1.0,120.8274931,24.259427,https://maps.google.com/?cid=291101324573955591,,2025-10-01
ht0510,ChIJu8QuyvE9aTQR4RjaFlEbgc8,桃樂貝寵物沙龍,40146台灣臺中市東區台中路131號一樓,422280201.0,臺中市,東區,TCH002,OPERATIONAL,51.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,89.0,120.68409,24.1325712,https://maps.google.com/?cid=14952262272936450273,,2022-04-06
ht0511,ChIJe2GkOz49aTQRD3lr_SIwrJ8,汪大爺寵物美容館（安親住宿）,401台灣臺中市東區大振街30號,422800933.0,臺中市,東區,TCH002,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",4.9,31.0,120.6915184,24.1307605,https://maps.google.com/?cid=11505624074863474959,https://www.facebook.com/hanawacat/,2021-10-17
ht0512,ChIJdzlOEfM9aTQR-GnreUI2Fwk,栗澡堂寵物美容,401台灣臺中市東區旱溪東路一段290-1號,,臺中市,東區,TCH002,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,150.0,120.700974,24.1342588,https://maps.google.com/?cid=655051929946909176,https://www.instagram.com/lizgoshower/,2025-09-28
ht0513,ChIJs_AuSHE9aTQR53GNrtvGVUk,Mitsui Shopping Park LaLaport 臺中,40154台灣臺中市東區進德路600號,422156991.0,臺中市,東區,TCH002,OPERATIONAL,78.0,3,"['establishment', 'point_of_interest', 'shopping_mall', 'tourist_attraction']",4.3,13651.0,120.6922313,24.13424,https://maps.google.com/?cid=5284348384617787879,https://www.mitsui-shopping-park.com.tw/lalaport/taichung/tw/index.html,2025-09-24
ht0514,ChIJOztAIL49aTQRIe2rRSwoPJ8,Shower Time 小時光寵物沙龍,401台灣臺中市東區東英七街13號,,臺中市,東區,TCH002,OPERATIONAL,40.0,3,"['establishment', 'point_of_interest']",5.0,83.0,120.702659,24.1411963,https://maps.google.com/?cid=11474090121245748513,,2023-03-05
ht0515,ChIJ-5pqWYI9aTQRV4cgWYhIMJI,卡地亞犬舍,401台灣臺中市東區和平街259号號,933402020.0,臺中市,東區,TCH002,OPERATIONAL,0.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.7,3.0,120.6895961,24.1358667,https://maps.google.com/?cid=10533999278867646295,http://www.cartier-kennel.com/,2020-01-21
ht0516,ChIJY5DkNwA9aTQRU-WNbxeeYG8,洞伴樂齡寵安苑 Soul Cave 不關籠寵物旅館 高齡犬照顧 不關籠 24小時人員照顧,401台灣臺中市東區育英路37之21號新業築願景社區店面,958724818.0,臺中市,東區,TCH002,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",5.0,51.0,120.6979967,24.1365058,https://maps.google.com/?cid=8025588359467230547,https://www.facebook.com/share/16i3H6gXS3/?mibextid=wwXIfr,2025-09-16
ht0517,ChIJwUkTEc89aTQR1DSOMDg_lLg,以為有貓eWayCats貓住宿｜貓咪旅館｜貓旅店｜咖啡療癒空間｜特寵評鑒優等,401台灣臺中市東區樂業二路80號,912139268.0,臺中市,東區,TCH002,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest', 'store']",5.0,200.0,120.694528,24.1350465,https://maps.google.com/?cid=13300325110097261780,https://www.ewaycats.com/,2025-05-16
ht0518,ChIJXS3lV009aTQRIo8TySt8m9Q,S&B 煦的幸福空間（下方有官方line連結，較不易遺漏）,401台灣臺中市東區東光園路149號,963228875.0,臺中市,東區,TCH002,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",5.0,11.0,120.6947806,24.1282132,https://maps.google.com/?cid=15319975084929814306,https://lin.ee/DBXXHa6,2025-06-11
ht0519,ChIJuaCw9F49aTQRwr_HTQOOarU,貓躍貓咪美容工作室,401台灣臺中市東區自強南街5巷32號,986633799.0,臺中市,東區,TCH002,OPERATIONAL,42.0,3,"['establishment', 'point_of_interest']",4.6,111.0,120.6973424,24.1491889,https://maps.google.com/?cid=13072417013237268418,https://m.facebook.com/lovecatplanet/?ref=bookmarks,2025-07-02
ht0520,ChIJc8rW_xw9aTQRxEQn0KDU1j0,寵牠‧寵物沙龍 Dote it,401017台灣臺中市東區東英路295號,916821789.0,臺中市,東區,TCH002,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,19.0,120.7048949,24.1367664,https://maps.google.com/?cid=4455982668481774788,,2024-07-13
ht0521,ChIJZZ5adIk9aTQR2RmUWzawciA,狗狗你好 hello dog 寵物美容,401台灣臺中市東區進化路272-5號,423605299.0,臺中市,東區,TCH002,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.8,124.0,120.6945609,24.1519666,https://maps.google.com/?cid=2338124904069863897,https://m.facebook.com/hellodogshower/,2025-07-19
ht0522,ChIJn2iBNlw9aTQRJY4Q-PYBzRI,好狗運貓狗福利中心-十甲店,40147台灣臺中市東區十甲東路616號,422118807.0,臺中市,東區,TCH002,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest', 'store']",4.3,647.0,120.709032,24.1430669,https://maps.google.com/?cid=1354741223143804453,https://www.facebook.com/pm.shop032,2025-09-20
ht0523,ChIJw1iqBUMVaTQRHYnbQUvjWCg,小鑫鑫寵物沙龍,435台灣臺中市梧棲區永寧路67巷60之3號,426628623.0,臺中市,梧棲區,TCH014,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",5.0,30.0,120.5486603,24.2308008,https://maps.google.com/?cid=2907323471834614045,https://lin.ee/wrC2jN5,2025-06-13
ht0524,ChIJF4bA5B0VaTQRdooox9d7fQc,My V.I.P.歐系專業寵物沙龍,433台灣臺中市沙鹿區興安路12號,426351098.0,臺中市,沙鹿區,TCH013,OPERATIONAL,39.0,3,"['establishment', 'point_of_interest', 'store']",4.6,39.0,120.5593336,24.2339958,https://maps.google.com/?cid=539723697043835510,https://www.facebook.com/MyVIP26351098,2024-06-02
ht0525,ChIJF8UtRswVaTQRSenENLGV6xM,永旺犬舍,433台灣臺中市沙鹿區台灣大道七段313之5號,979380881.0,臺中市,沙鹿區,TCH013,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,265.0,120.5743663,24.2289941,https://maps.google.com/?cid=1435405494574704969,https://www.facebook.com/profile.php?id=100089273776078&sk=about,2022-10-20
ht0526,ChIJM3TsE7cVaTQR6O-7xx1nBR0,台中蹦蹦寵物∣BONEBONE（沙鹿店）,433台灣臺中市沙鹿區台灣大道七段701號,426624351.0,臺中市,沙鹿區,TCH013,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest', 'store']",4.7,264.0,120.5699177,24.2356915,https://maps.google.com/?cid=2091190979586158568,https://portaly.cc/bonebone,2025-03-15
ht0527,ChIJy8hVMpwVaTQRGcBcvfPCm_Y,東森寵物 台中沙鹿店,433台灣臺中市沙鹿區台灣大道七段281號,426330281.0,臺中市,沙鹿區,TCH013,OPERATIONAL,84.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,657.0,120.5750595,24.2278386,https://maps.google.com/?cid=17770011106830237721,http://www.etipets.com/,2025-03-17
ht0528,ChIJfTFx0ZU9aTQRteVEjEgBZfw,福興犬舍,402台灣臺中市南區福新街52號,972779121.0,臺中市,清水區,TCH012,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,82.0,120.6670805,24.1257872,https://maps.google.com/?cid=18186944081308214709,https://fuxingpets.com.tw/,2024-01-16
ht0529,ChIJiR2Sj6UXaTQRg5M3v0i10uw,夏沐沐寵物美容｜寵物住宿｜皮膚管理｜台中西屯,407台灣臺中市西屯區永福路118巷11號,982663177.0,臺中市,清水區,TCH012,OPERATIONAL,66.5,3,"['establishment', 'point_of_interest']",4.9,238.0,120.621333,24.184323,https://maps.google.com/?cid=17064901262110593923,https://www.facebook.com/%E5%A4%8F%E6%B2%90%E6%B2%90%E5%AF%B5%E7%89%A9%E6%97%85%E9%A4%A8-193923807335108/,2025-01-18
ht0530,ChIJi1aphZsUaTQRy-VaJxd7qK8,小幸福寵物美容工作坊,436台灣臺中市清水區中社路5-21號,426272368.0,臺中市,清水區,TCH012,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest', 'store']",4.6,34.0,120.558921,24.26995,https://maps.google.com/?cid=12657502092099511755,https://m.facebook.com/%E5%B0%8F%E5%B9%B8%E7%A6%8F%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E5%B7%A5%E4%BD%9C%E5%9D%8A%E6%B8%85%E6%B0%B4%E5%BA%97-377161802758522/,2024-09-07
ht0531,ChIJcfePn5YVaTQRJrK-ohNr-NI,SHOW PET 寵物寄宿 美容 精品-清水寵物美容|寵物洗澡|寵物美容師|寵物安親|狗住宿|狗狗旅館|寵物零食|寵物衣服,436台灣臺中市清水區港都一路98號,426560056.0,臺中市,清水區,TCH012,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest', 'store']",5.0,23.0,120.540992,24.2676833,https://maps.google.com/?cid=15202018274268066342,https://www.instagram.com/showpet_kr_jp?igsh=MXVneTgyYjRxazR5OA==,2025-03-18
ht0532,ChIJgYUPObATaTQRDb7gGABAhac,最愛高齡寵物服務機構,436台灣臺中市清水區八德路四段80號,426560345.0,臺中市,清水區,TCH012,OPERATIONAL,42.0,3,"['establishment', 'point_of_interest']",5.0,24.0,120.542305,24.2811394,https://maps.google.com/?cid=12071124745398042125,https://www.facebook.com/lovepetPethomecareservices,2024-10-12
ht0533,ChIJmenESUgVaTQRTXHdVM5V-I8,宿洗寵物美容｜旅館｜安親｜選品,436台灣臺中市清水區新興路142-1號,981775553.0,臺中市,清水區,TCH012,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store', 'veterinary_care']",5.0,25.0,120.5762902,24.2674007,https://maps.google.com/?cid=10374136086323360077,https://lin.ee/CMWzIUK,2025-05-12
ht0534,ChIJsZXyamIXaTQRGjQy4EW7Y8U,迦恩 寵物造型坊,427台灣臺中市潭子區福潭路507巷1號,983625677.0,臺中市,潭子區,TCH017,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.7,23.0,120.7106847,24.2138714,https://maps.google.com/?cid=14223417956954682394,https://www.facebook.com/HAPPY0612/,2023-09-01
ht0535,ChIJPQHWz8oXaTQRzIogO63KfZ4,熊嘎意寵物美容,427台灣臺中市潭子區興華一路269號,425359934.0,臺中市,潭子區,TCH017,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,32.0,120.7033282,24.2101709,https://maps.google.com/?cid=11420507075451587276,,2025-08-17
ht0536,ChIJD5lR1sM9aTQRzcQLFfRo7ek,怡 喵旅~ 貓咪咖啡｜純貓住宿、美容、行為諮詢｜寵物溝通~,407台灣臺中市西屯區文心路三段120號,423157558.0,臺中市,烏日區,TCH023,OPERATIONAL,48.5,3,"['cafe', 'establishment', 'food', 'point_of_interest', 'store', 'veterinary_care']",4.8,270.0,120.653251,24.166805,https://maps.google.com/?cid=16856244377852036301,https://www.yimeowinn.com/,2025-07-17
ht0537,ChIJd7znZQU7aTQRGTCOWMSmaPc,秋鳳莊柴犬,414台灣臺中市烏日區溪南路一段126巷91弄52號,923723339.0,臺中市,烏日區,TCH023,OPERATIONAL,60.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,6.0,120.6422506,24.0849373,https://maps.google.com/?cid=17827682487175622681,,2025-02-25
ht0538,ChIJr8v8PjQ_aTQRvlf2GZNHJRk,阿尼牧絲寵物旅館,414台灣臺中市烏日區高鐵路一段12號,921016857.0,臺中市,烏日區,TCH023,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",5.0,10.0,120.6018331,24.1060388,https://maps.google.com/?cid=1811933122207831998,https://www.facebook.com/profile.php?id=100087432038752&mibextid=LQQJ4d',2023-07-06
ht0539,ChIJi5ahlMI-aTQRxVUFl0Y02cU,必勝警犬訓練學校(現僅諮詢與寄養服務),41453台灣臺中市烏日區振興街33-6號,423373470.0,臺中市,烏日區,TCH023,OPERATIONAL,45.5,3,"['establishment', 'point_of_interest']",4.8,85.0,120.5874243,24.1193694,https://maps.google.com/?cid=14256483573204080069,https://sites.google.com/view/pitsing,2019-05-05
ht0540,ChIJ__gAGO89aTQRuTzycQsFsxI,DOG貓寵物生活館(寵物美容、寵物住宿、寵物安親、寵物接送）,414台灣臺中市烏日區新興路207號,933955952.0,臺中市,烏日區,TCH023,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,54.0,120.6252591,24.1039425,https://maps.google.com/?cid=1347426260228390073,https://www.facebook.com/profile.php?id=100090462213600&mibextid=LQQJ4d,2023-12-30
ht0541,ChIJYdfpEskRaTQRI2uemJ-I298,狗狗揉寵物澡堂,429台灣臺中市神岡區文昌街258號,919021967.0,臺中市,神岡區,TCH016,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",5.0,34.0,120.6824936,24.2499541,https://maps.google.com/?cid=16130636709399259939,https://page.line.me/gogozoe,2024-06-06
ht0542,ChIJJaUSHKU9aTQRYnlLXH8n8rQ,喜峰事務機器商行,403台灣臺中市西區五權西六街20巷63號,423730024.0,臺中市,西區,TCH004,OPERATIONAL,0.0,3,"['electronics_store', 'establishment', 'point_of_interest', 'store']",3.5,2.0,120.6563966,24.1389073,https://maps.google.com/?cid=13038527299153787234,https://twypage.com/sd-22926-B-%E5%8F%B0%E4%B8%AD-%E5%96%9C%E5%B3%B0%E4%BA%8B%E5%8B%99%E6%A9%9F%E5%99%A8%E5%95%86%E8%A1%8C.html,2018-06-16
ht0543,ChIJBSh3tq09aTQR2lPCaxTbH0s,踏踏地球 Ta Ta Earth ｜親子寵物友善餐廳｜包場派對｜寵物美容 ｜寵物安親｜寵物住宿｜,403台灣臺中市西區精誠九街10號,423270776.0,臺中市,西區,TCH004,OPERATIONAL,34.0,3,"['cafe', 'establishment', 'food', 'point_of_interest']",4.7,577.0,120.655868,24.1538804,https://maps.google.com/?cid=5413286157876351962,https://tr.ee/S0IVuTIxpN,2025-06-10
ht0544,ChIJBWhZGwQ9aTQRGQ2cg5Z19xs,Cozypets暖暖寵物澡堂(一對一預約優先制)【台中西區網友推薦寵物旅館】安心寵物住宿｜寵物寄宿｜洗狗｜寵物美容｜狗狗洗澡｜貓咪洗澡｜大狗美容,403台灣臺中市西區西屯路一段133之1號1樓,422060125.0,臺中市,西區,TCH004,OPERATIONAL,58.5,3,"['establishment', 'point_of_interest']",4.8,39.0,120.6718671,24.1513292,https://maps.google.com/?cid=2015208647585172761,https://www.cozypets113-1.com/,2024-04-12
ht0545,ChIJtfvrqESrQjQR1EbDQ3SN5g0,青沐（大安店）,106台灣臺北市大安區大安路一段52巷25號,227754790.0,臺中市,西區,TCH004,OPERATIONAL,73.5,3,"['establishment', 'food', 'point_of_interest', 'restaurant', 'store']",4.3,1024.0,121.5448933,25.0431861,https://maps.google.com/?cid=1001643497629107924,https://www.facebook.com/profile.php?id=61550333993802&mibextid=LQQJ4d,2025-10-14
ht0546,ChIJGR2mwyY9aTQRdBGdYr-Wppg,毛五木-Momori Café & Bar｜寵物友善餐廳,403台灣臺中市西區臺灣大道二段222號,423239222.0,臺中市,西區,TCH004,OPERATIONAL,55.5,3,"['establishment', 'food', 'point_of_interest', 'restaurant']",4.8,1728.0,120.6686101,24.1523294,https://maps.google.com/?cid=10999644888636395892,https://inline.app/booking/-NSL69KP3ZXwlsrqExWj:inline-live-3/-NSL69XscSWx5-2e5t1B,2025-08-21
ht0547,ChIJt12d0Js9aTQRcN33hdG_Gpw,鴻賓寵物美容之家,403台灣臺中市西區忠誠街132號,423258955.0,臺中市,西區,TCH004,OPERATIONAL,66.0,3,"['establishment', 'point_of_interest']",3.7,17.0,120.65806,24.152651,https://maps.google.com/?cid=11248513925927918960,,2024-12-20
ht0548,ChIJ2Z2fbJk9aTQRcZhVyORfnak,美樂地寵物沙龍（歐藤寵物沙龍）,403台灣臺中市西區模範街35-2號,423262320.0,臺中市,西區,TCH004,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.4,48.0,120.6663311,24.1500559,https://maps.google.com/?cid=12222030399971629169,,2025-06-12
ht0549,ChIJt9_1JAI9aTQRQd5SjH0_Z4Q,毛棧PawStay-台中寵物美容/寵物住宿/寵物安親/智能寵物店3.0,403台灣臺中市西區美村路一段245號,423012300.0,臺中市,西區,TCH004,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.8,50.0,120.6619686,24.1487296,https://maps.google.com/?cid=9540664144065388097,https://pawstay.com.tw/,2024-12-10
ht0550,ChIJNTuqQZw9aTQRzeACraTK0PM,ici 貓旅,403台灣臺中市西區美村路一段93號3 樓,912872579.0,臺中市,西區,TCH004,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,57.0,120.6618635,24.1528832,https://maps.google.com/?cid=17568764954998399181,https://www.facebook.com/icicat2017/,2023-08-20
ht0551,ChIJ05svWRk9aTQR0ZJx2Hk7McQ,貓掌印別館,403台灣臺中市西區136 自由路一段40-6號1樓,975497373.0,臺中市,西區,TCH004,OPERATIONAL,28.0,3,"['establishment', 'point_of_interest']",4.9,30.0,120.6710436,24.1317665,https://maps.google.com/?cid=14137146099801101009,https://www.facebook.com/catsittertw/,2025-06-16
ht0552,ChIJ-y0efGc9aTQRs36czlSKmeM,醬棒貓旅工作室,408034台灣臺中市南屯區大業路355號4樓,919828148.0,臺中市,西區,TCH004,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,45.0,120.6460044,24.1535031,https://maps.google.com/?cid=16400291614894620339,https://www.facebook.com/jbcat2020520?mibextid=LQQJ4d,2025-06-02
