place_id,name_checked,address_checked,phone,city,district,business_status,opening_hours,types,rating,rating_total,longitude,latitude,map_url,website,newest_review,id
ChIJwaWG34EUaTQRr6EbkoBV39I,宏仁動物醫院,436台灣臺中市清水區五權東路182號,0426221278,臺中市,清水區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,280.0,120.5719193,24.2752373,https://maps.google.com/?cid=15194957678466802095,,2024-07-25,hp0578
ChIJ-_9Pjo8XaTQRXO4rBmQSKt0,聖安動物醫院,427台灣臺中市潭子區中山路一段17-5號,0425350238,臺中市,潭子區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,416.0,120.7023769,24.1899432,https://maps.google.com/?cid=15936570452213493340,,2025-06-06,hp0579
ChIJ33RsDwAXaTQRAdmFAdNr2M0,潭子家畜醫院,427台灣臺中市潭子區中山路二段305號,0425319197,臺中市,潭子區,OPERATIONAL,53.0,"['establishment', 'health', 'hospital', 'point_of_interest']",5.0,13.0,120.7052016,24.2112723,https://maps.google.com/?cid=14832723926752549121,,2025-07-25,hp0580
ChIJb75cz3sXaTQRIe3dEXi7tHA,葆生動物醫院,427台灣臺中市潭子區圓通南路268號,0425340683,臺中市,潭子區,OPERATIONAL,40.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,71.0,120.7028404,24.2073543,https://maps.google.com/?cid=8121322152426073377,https://www.animal.taichung.gov.tw/1606188/post,2024-09-21,hp0581
ChIJhZ7qeoUXaTQR70ZBLsqzjLQ,豐源動物醫院,427台灣臺中市潭子區中山路一段172號,0425358448,臺中市,潭子區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,144.0,120.7025844,24.1910081,https://maps.google.com/?cid=13009971104507315951,,2021-11-28,hp0582
ChIJAQDmBP49aTQRY-JOh7kMfKA,微曦動物醫院-烏日動物醫院|犬貓洗牙牙科|一般內外科|健康檢查|內視鏡微創手術|心臟腹腔超音波|X光|重症氧氣病房,414009台灣臺中市烏日區建國路323號,0423376200,臺中市,烏日區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,132.0,120.6262332,24.108908,https://maps.google.com/?cid=11564131934159168099,https://www.wish-animal-hospital.com/,2025-05-15,hp0583
ChIJL2QspR48aTQR07iLp3R0Zu0,英仁動物醫院,414台灣臺中市烏日區光日路145號,0423385708,臺中市,烏日區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,601.0,120.6249162,24.1067543,https://maps.google.com/?cid=17106488278989387987,https://zh-tw.facebook.com/%E8%8B%B1%E4%BB%81%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-433899090014148/,2025-01-16,hp0584
ChIJWVu9txs8aTQRGJLdqMGxSao,毛毛動物診所,414台灣臺中市烏日區新興路111號,0423371199,臺中市,烏日區,OPERATIONAL,35.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,106.0,120.6280443,24.1040487,https://maps.google.com/?cid=12270534105067524632,https://page.line.me/185qxbzp,2025-05-18,hp0585
ChIJfxMWnd0_aTQRqKyBK23TQIQ,辰光動物醫院-烏日獸醫推薦|動物醫院推薦|寵物洗牙|寵物健檢|犬貓預防針|犬貓健檢|台中獸醫根管治療|寵物牙科,414台灣臺中市烏日區健行路783號,0423380707,臺中市,烏日區,OPERATIONAL,37.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,44.0,120.5894097,24.1118994,https://maps.google.com/?cid=9529849277350784168,https://lin.ee/cP8fXyq,2025-10-26,hp0586
ChIJiwMYChY8aTQRfIu18L2-Gi8,育昇動物醫院,414台灣臺中市烏日區中山路一段406號,0423366119,臺中市,烏日區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,37.0,120.637159,24.10765,https://maps.google.com/?cid=3394234992173615996,,2021-01-12,hp0587
ChIJC7-j7isRaTQRrYncRCabx0M,揚名動物醫院,429台灣臺中市神岡區神岡路45號,0425623247,臺中市,神岡區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,120.6612483,24.257571,https://maps.google.com/?cid=4884042909572958637,,,hp0588
ChIJHecL3TQXaTQRnBuNP7JsMYU,民昇動物醫院,429台灣臺中市神岡區中山路509號,0425632939,臺中市,神岡區,OPERATIONAL,50.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,147.0,120.6855739,24.246448,https://maps.google.com/?cid=9597571793729428380,,2021-10-03,hp0589
ChIJ-zIpZ7w9aTQR9dwjosSOeSA,五福動物醫院,403028台灣臺中市西區五權路2-191號8號,0423762508,臺中市,西區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,196.0,120.6661936,24.1345651,https://maps.google.com/?cid=2340058456580676853,https://woofvet.com.tw/,2025-07-19,hp0590
ChIJ1Z1nNAw9aTQRDR4RethGfjw,晨星獸醫病理中心,403台灣臺中市西區大明街4號,0422290816,臺中市,西區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,2.0,120.6744707,24.1389417,https://maps.google.com/?cid=4358999384916041229,,2020-08-14,hp0591
ChIJ6YczqEc9aTQR9Rfyu7yCQ2w,摩摩寵物醫院,403台灣臺中市西區日進街79號,0970551506,臺中市,西區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,25.0,120.6729589,24.1514024,https://maps.google.com/?cid=7801222726654498805,https://shopee.tw/momo9197,2025-09-26,hp0592
ChIJ8RzfYgA9aTQRMcjW33CcUK4,透視動物醫院(預約制!)/貓狗眼科/特寵眼科/白內障手術/青光眼手術/角膜手術/其他眼科手術,403台灣臺中市西區向上南路一段237號,0424720316,臺中市,西區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,234.0,120.6505411,24.1447311,https://maps.google.com/?cid=12560711369341978673,http://prosightvetcenter.com.tw/,2025-06-29,hp0593
ChIJAwdztgs9aTQRVvPHRguqs74,興緣動物醫院,403台灣臺中市西區五廊街63號,0423729699,臺中市,西區,OPERATIONAL,54.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,471.0,120.6693795,24.1403317,https://maps.google.com/?cid=13741513853446386518,https://facebook.com/%E8%88%88%E7%B7%A3%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-1449270658653276/?locale2=zh_TW,2024-10-25,hp0594
ChIJCclJcp89aTQR_xK945ndXa8,華碩動物醫院,403台灣臺中市西區向上路一段126號,0423015098,臺中市,西區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,164.0,120.6626018,24.146946,https://maps.google.com/?cid=12636499782492033791,,2022-03-04,hp0595
ChIJEcNG1Hk9aTQRchCz1C76I00,侏儸紀野生動物專科醫院 //預約制//外科/內科/中醫/針灸/影像學/斷層掃描//兔子/鼠類/天竺鼠/龍貓/水豚/狐獴/貂/刺蝟/蜜袋鼯/爬蟲/鳥類,403台灣臺中市西區英才路625號,0423757808,臺中市,西區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,1195.0,120.6660906,24.1420915,https://maps.google.com/?cid=5558561444149268594,https://www.jurassiceah.tw/,2025-06-14,hp0596
ChIJF1CmFAA9aTQRrMsYOFu1aFQ,達爾文動物醫院,403台灣臺中市西區博館路157號,0423262759,臺中市,西區,OPERATIONAL,63.0,"['establishment', 'health', 'hospital', 'point_of_interest']",3.1,37.0,120.6639797,24.1572854,https://maps.google.com/?cid=6082310700151655340,https://www.facebook.com/darwinvmhp/,2025-04-12,hp0597
ChIJIaO0aiY9aTQRicw6BelugHY,小島動物醫院｜Line或電話預約,40346台灣臺中市西區三民西路83號,0423767158,臺中市,西區,OPERATIONAL,49.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,540.0,120.6658307,24.1306384,https://maps.google.com/?cid=8538946840588635273,https://lin.ee/NUpWq98,2025-04-19,hp0598
ChIJJRzrucI9aTQR1r_GH8V0mHQ,全國動物醫院 台中總院,403台灣臺中市西區五權八街100號,0423710496,臺中市,西區,OPERATIONAL,168.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",3.8,824.0,120.6624305,24.1340947,https://maps.google.com/?cid=8401593494850158550,https://www.vet.com.tw/store_detail.php?Key=1,2025-07-22,hp0599
ChIJK_6B2Z49aTQRQDHj8n1pg9M,人人動物醫院,403台灣臺中市西區公正路146號,0423028848,臺中市,西區,OPERATIONAL,21.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,465.0,120.6612048,24.1491457,https://maps.google.com/?cid=15241141553618694464,,2023-11-21,hp0600
ChIJL2hXk6E9aTQRxvMbUp_Ae1Y,美安家畜醫院,403台灣臺中市西區民生路380號,0423026441,臺中市,西區,OPERATIONAL,75.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,62.0,120.66143,24.1445032,https://maps.google.com/?cid=6231786299907109830,,2025-07-29,hp0601
ChIJMz6Bcpc9aTQR0fotivKVc94,東興動物醫院,403台灣臺中市西區東興路三段164號,0423271908,臺中市,西區,OPERATIONAL,45.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,141.0,120.6530571,24.1512569,https://maps.google.com/?cid=16029320367674620625,,2025-04-14,hp0602
ChIJNzfkZh09aTQRTmrQG1_vLyI,中興大學獸醫教學醫院,403台灣臺中市西區向上路一段21號,0422870180,臺中市,西區,OPERATIONAL,32.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,1051.0,120.6686833,24.1466019,https://maps.google.com/?cid=2463450712962525774,http://www.vmth.nchu.edu.tw/,2024-09-28,hp0603
ChIJP7Oiimo9aTQRgaziluQkiuU,品馨動物醫院,40341台灣臺中市西區忠明路4號,0423149199,臺中市,西區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,213.0,120.6603331,24.1576746,https://maps.google.com/?cid=16540073145674148993,,2025-09-08,hp0604
ChIJPc1YzGU9aTQR-FxDFHGxFrM,好牙動物醫院-西區寵物牙科|動物洗牙|犬貓牙科|獸醫推薦|動物醫院推薦|專業動物醫療,403台灣臺中市西區五權西三街49號,0423783395,臺中市,西區,OPERATIONAL,66.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,154.0,120.6631882,24.1383092,https://maps.google.com/?cid=12904696881506114808,,2025-04-09,hp0605
ChIJQQLL-gc9aTQRZS7KNvTJgBA,裕源動物醫院,"號 No. 2-198, 五權路西區臺中市台灣 403",0423717741,臺中市,西區,OPERATIONAL,56.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,45.0,120.6666639,24.133517,https://maps.google.com/?cid=1189172352354233957,,2022-08-08,hp0606
ChIJRQpQcQA9aTQRhcrWrs2Zg1k,兔兔堂中西獸醫兔專科診所,403台灣臺中市西區向上路一段17巷4之2號,0423012379,臺中市,西區,OPERATIONAL,40.0,"['establishment', 'health', 'point_of_interest']",5.0,44.0,120.6689334,24.1458805,https://maps.google.com/?cid=6450168200005339781,https://www.facebook.com/share/1DyLCe2DZS/?mibextid=LQQJ4d,2025-05-03,hp0607
ChIJU-3WQ6Y9aTQRlfIhFFNsBpE,惠犬動物醫院,403台灣臺中市西區美村路一段631號,0423730123,臺中市,西區,OPERATIONAL,74.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,84.0,120.6619263,24.137014,https://maps.google.com/?cid=10450159089435669141,,2023-02-08,hp0608
ChIJWzR6RAk9aTQRH1Wwym1kxFI,豐陽動物醫院,40345台灣臺中市西區林森路96號,0423780808,臺中市,西區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,80.0,120.67071,24.13783,https://maps.google.com/?cid=5964002229260145951,https://www.facebook.com/FunYoungah/,2025-02-14,hp0609
ChIJdyaq2oM9aTQRSIy4IsIc1Eo,加諾動物醫院,403台灣臺中市西區忠明路113號,0423165366,臺中市,西區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,57.0,120.6624089,24.1612904,https://maps.google.com/?cid=5391966274001079368,,2023-10-18,hp0610
ChIJe4x4PQA9aTQR7MmiMO3vetY,豆芽動物醫院(犬貓心臟科│進階牙科│腫瘤內外科│針灸中獸醫│心臟腹腔超音波│牙套及根管治療),403台灣臺中市西區向上路一段94號,0423012308,臺中市,西區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,81.0,120.6641214,24.1468031,https://maps.google.com/?cid=15454928873277540844,https://www.doya-ah.com/,2025-06-11,hp0611
ChIJf9HikzEzDxQRu_Fx1cyBrvg,陽光動物醫院,403台灣臺中市西區中華路一段3-5號,0422262579,臺中市,西區,OPERATIONAL,50.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,524.0,120.6729453,24.1416915,https://maps.google.com/?cid=17919402684108108219,https://www.facebook.com/SAHTAICHUNG,2025-08-06,hp0612
ChIJicW_qfU9aTQRoZsPsELqjDc,莎拉咪動物醫院(預約制),403台灣臺中市西區精誠四街6號,0423261610,臺中市,西區,OPERATIONAL,47.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,167.0,120.6569381,24.156001,https://maps.google.com/?cid=4002831740968082337,https://www.facebook.com/sarahmeowah/,2025-07-21,hp0613
ChIJjSKohpE9aTQRZZEdtd7LAk8,大敦寵物醫院,40354台灣臺中市西區精誠一街2號,0423200208,臺中市,西區,OPERATIONAL,50.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,405.0,120.6575914,24.1574539,https://maps.google.com/?cid=5693337036331520357,https://www.dvm.com.tw/,2021-05-08,hp0614
ChIJs9yeOgA9aTQR3WfBofjPbdg,沃爾菲動物醫院,403台灣臺中市西區向上路一段40號,0423012248,臺中市,西區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,10.0,120.666373,24.146938,https://maps.google.com/?cid=15595349751426541533,https://www.instagram.com/wellfur2025/,2025-09-30,hp0615
ChIJtenXhaQ9aTQRS5PvamovCf4,羅大宇動物醫院～中西整合醫學與微創手術中心,403台灣臺中市西區存中街153號,0423728378,臺中市,西區,OPERATIONAL,70.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.0,378.0,120.656937,24.1411746,https://maps.google.com/?cid=18305214294531216203,https://www.loanimalhospital.com/,2025-10-02,hp0616
ChIJw4RdgKc9aTQRHWJPqqTBN6E,珍珠動物醫院,403台灣臺中市西區三民西路73號,0423760038,臺中市,西區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,285.0,120.6663807,24.1309967,https://maps.google.com/?cid=11616966676801610269,https://www.facebook.com/%E7%8F%8D%E7%8F%A0%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-703677556464443/,2025-03-28,hp0617
ChIJz_fQopk9aTQR6jCgV3w7a0E,百科動物醫院,403台灣臺中市西區忠明南路223號,0423055172,臺中市,西區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,105.0,120.657585,24.148057,https://maps.google.com/?cid=4713926840205455594,https://www.facebook.com/BaiKoveterinaryhospital/,2023-11-28,hp0618
ChIJ-UF56oA9aTQRE_kbvhms6eg,波波動物醫院,407台灣臺中市西屯區寧夏路85號,0423116910,臺中市,西屯區,OPERATIONAL,84.0,"['establishment', 'health', 'hospital', 'point_of_interest']",4.4,79.0,120.6617094,24.1659065,https://maps.google.com/?cid=16783134712936528147,https://www.facebook.com/PawPalAnimalHospitalTaichung/,2018-05-15,hp0619
ChIJ05Bq9EQ9aTQRY8YLM_fCIbw,凝視犬貓專科醫院（全預約門診）,407台灣臺中市西屯區東興路三段305號,0423260250,臺中市,西屯區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,47.0,120.6538838,24.1561966,https://maps.google.com/?cid=13556330720331023971,https://gazevetcare.com.tw/,2024-06-28,hp0620
ChIJ2YD9mOw9aTQRiVVOrXwLIrE,艾利動物醫院,407台灣臺中市西屯區惠中路二段41號,0422589518,臺中市,西屯區,OPERATIONAL,62.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,430.0,120.641205,24.1559711,https://maps.google.com/?cid=12763776924032849289,http://www.avcvet.com.tw/,2025-09-22,hp0621
ChIJ32v9now9aTQR2cq-cEdUJxM,台中凡賽爾賽鴿動物醫院/新院址,407台灣臺中市西屯區重慶路8號,0423121880,臺中市,西屯區,OPERATIONAL,47.0,"['establishment', 'point_of_interest', 'store', 'veterinary_care']",4.1,595.0,120.6543586,24.1628055,https://maps.google.com/?cid=1380164476623309529,https://www.facebook.com/%E5%8F%B0%E4%B8%AD%E5%87%A1%E8%B3%BD%E7%88%BE%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-182764435108080/?ref=hl,2025-06-10,hp0622
ChIJ394Xr449aTQRejRIE1W4T9c,大佳動物醫院,407台灣臺中市西屯區四川路97號,0423131759,臺中市,西屯區,OPERATIONAL,56.900000000000006,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,47.0,120.6551349,24.1611518,https://maps.google.com/?cid=15514821916849878138,https://www.facebook.com/pages/%E5%A4%A7%E4%BD%B3%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2/103333528999499,2022-12-28,hp0623
ChIJ822u1YU9aTQRW6VK82QuVNo,強生動物醫院,407台灣臺中市西屯區漢口路一段137號,0423132309,臺中市,西屯區,OPERATIONAL,42.41666666666667,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,147.0,120.6569735,24.1628213,https://maps.google.com/?cid=15732250409425347931,,2025-09-30,hp0624
ChIJ99TsAYk9aTQR87FuyKa2f2E,天興動物醫院,407台灣臺中市西屯區青海路二段225號,0424522579,臺中市,西屯區,OPERATIONAL,63.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,204.0,120.6430718,24.1719845,https://maps.google.com/?cid=7025534771164787187,,2025-07-01,hp0625
ChIJAzA7M_4VaTQRHVGt918vYE0,鄭獸醫院,407台灣臺中市西屯區中工三路66號,0423589842,臺中市,西屯區,OPERATIONAL,0.0,"['establishment', 'point_of_interest', 'veterinary_care']",0.0,0.0,120.6189704,24.1796478,https://maps.google.com/?cid=5575508427908403485,,,hp0626
ChIJE0XWuYo9aTQRgMggGfyC9MA,英國皇家動物醫院,407台灣臺中市西屯區智惠街158號,0427073887,臺中市,西屯區,OPERATIONAL,61.0,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,363.0,120.6437218,24.1702667,https://maps.google.com/?cid=13903881968864512128,http://www.royalah.com/,2024-07-16,hp0627
ChIJGS5UcYg9aTQR532Pkdo8e3U,寵物好事-貓の專門店(文心店),407台灣臺中市西屯區文心路三段138-13號,0979077077,臺中市,西屯區,OPERATIONAL,84.0,"['establishment', 'point_of_interest', 'store']",4.6,1835.0,120.654123,24.167433,https://maps.google.com/?cid=8465426834015616487,http://happypet.com.tw/,2025-04-03,hp0628
ChIJK7OOVMoVaTQRhgE14NN9AJ0,瑞瑞動物醫院《西屯區推薦動物醫院》醫師班表詳見FB粉專｜東海附近動物醫院｜寵物洗牙拔牙｜寵物牙科｜寵物中醫針灸｜中獸醫門診｜兩棲爬蟲專科醫院,407003台灣臺中市西屯區台灣大道四段828號,0424630052,臺中市,西屯區,OPERATIONAL,70.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,114.0,120.619776,24.1811972,https://maps.google.com/?cid=11313180612907827590,https://www.facebook.com/profile.php?id=61556756609668&locale=zh_TW,2025-08-26,hp0629
ChIJLcFK2ck9aTQR2YkLCHA0QSE,長春心時代動物醫院,40746台灣臺中市西屯區西屯路二段17-1號,0983516015,臺中市,西屯區,OPERATIONAL,7.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,23.0,120.6616734,24.163627,https://maps.google.com/?cid=2396254132513769945,https://www.facebook.com/everspah/,2018-02-01,hp0630
ChIJLzOUDBkWaTQRspQVdPevw5o,梅島動物醫院-西屯區中醫西醫內科專門醫｜腫瘤採樣治療｜糖尿病治療｜心臟超音波檢查｜X光檢查｜斷骨骨折接合手術｜車禍外傷急救｜針灸雷射｜腎臟專門｜,407台灣臺中市西屯區西屯路三段148之37號,0424626616,臺中市,西屯區,OPERATIONAL,52.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,157.0,120.6236232,24.1859534,https://maps.google.com/?cid=11151950579638834354,https://www.facebook.com/profile.php?id=100063917255991&sk=about,2025-10-01,hp0631
ChIJOUGxRIo9aTQR3oUwu-NZBsw,冠生動物醫院,407台灣臺中市西屯區河南路二段108號,0422928102,臺中市,西屯區,OPERATIONAL,48.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,293.0,120.659614,24.175768,https://maps.google.com/?cid=14701536868230530526,https://www.facebook.com/GuanShengDongWuYiYuan/,2025-07-21,hp0632
ChIJP8OJDxgWaTQRgHt3Ia5DrTo,六順動物醫院,407台灣臺中市西屯區烈美街173號,0427015049,臺中市,西屯區,OPERATIONAL,41.5,"['establishment', 'point_of_interest', 'veterinary_care']",3.6,112.0,120.642399,24.1817349,https://maps.google.com/?cid=4228110040335612800,,2025-03-28,hp0633
ChIJVSv7J0cXaTQRDo2KxNtqPNE,貝親動物醫院,407台灣臺中市西屯區櫻花路128號,0423155583,臺中市,西屯區,OPERATIONAL,72.0,"['establishment', 'health', 'point_of_interest', 'veterinary_care']",4.7,60.0,120.6501178,24.171516,https://maps.google.com/?cid=15077043144657374478,https://www.facebook.com/pigeonanimalhostipal/,2023-02-16,hp0634
ChIJXZpep_0VaTQRARDOYXVHWdM,全國動物醫院 中科分院,407台灣臺中市西屯區福林里福科路537號,0424617968,臺中市,西屯區,OPERATIONAL,64.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,436.0,120.617864,24.1850506,https://maps.google.com/?cid=15229282184407683073,https://www.vet.com.tw/store_detail.php?Key=12,2025-09-21,hp0635
ChIJbYt3lpE9aTQRAfp9d7yO6-M,福樂動物醫院 (寵物美容),407台灣臺中市西屯區大隆路149號,0423207030,臺中市,西屯區,OPERATIONAL,47.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,75.0,120.6500592,24.1576434,https://maps.google.com/?cid=16423377406246386177,,2025-05-01,hp0636
ChIJe8qBKa4VaTQRGvWk7Rq5O_Y,佳群動物醫院,407台灣臺中市西屯區福雅路51號,0424636366,臺中市,西屯區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,310.0,120.6182576,24.1838687,https://maps.google.com/?cid=17742978682263500058,https://joypet.smartweb.tw/,2025-09-25,hp0637
ChIJh6FeQ_oVaTQR1oJLAHUmVDY,中科動物醫院（預約優先制）,407台灣臺中市西屯區玉門路74號,0424638256,臺中市,西屯區,OPERATIONAL,48.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,211.0,120.6102624,24.1861047,https://maps.google.com/?cid=3914796260049781462,https://m.facebook.com/820973454688066/,2025-10-18,hp0638
ChIJkTJjVokyDxQRIsSjUfpqmf4,永康動物醫院,407台灣臺中市西屯區永福路167號,0424615748,臺中市,西屯區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,106.0,120.6215291,24.1859893,https://maps.google.com/?cid=18345812180414481442,,2022-10-29,hp0639
ChIJmaWvPogXaTQR54PkEgL-2FM,蓋荳動物醫院(預約優先制) - 21:30 夜間急診〡24小時住院照護〡斷層掃描〡X光〡心腹超音波〡微創手術,407台灣台中市西屯区福雅路128巷20號,0437069837,臺中市,西屯區,OPERATIONAL,95.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.8,72.0,120.619917,24.1852348,https://maps.google.com/?cid=6041858184977875943,https://www.guidance-ah.com/,2025-09-08,hp0640
ChIJqc6wPJI9aTQRF9_TPwgpAKo,吉美動物醫院,407台灣臺中市西屯區大墩十八街120號,0423282315,臺中市,西屯區,OPERATIONAL,57.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,143.0,120.6479547,24.1581696,https://maps.google.com/?cid=12249836101855076119,,2024-10-12,hp0641
ChIJsWXVlfw9aTQRjstrJbiUwdg,貝爾動物醫院,407台灣臺中市西屯區四川路118號,0423112020,臺中市,西屯區,OPERATIONAL,77.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,359.0,120.6531918,24.1627479,https://maps.google.com/?cid=15618928501320305550,http://www.bearvet.com/,2025-09-28,hp0642
ChIJt34KmYo9aTQRX4R-cEMvoZU,諾德動物醫院,407台灣臺中市西屯區青海路二段207-2號,0427065989,臺中市,西屯區,OPERATIONAL,77.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.6,278.0,120.6460749,24.1695898,https://maps.google.com/?cid=10781950949598331999,,2024-07-27,hp0643
ChIJtS2NVUE9aTQRVA0ZWEEtnzs,台灣動物醫院,407台灣臺中市西屯區青海路二段69號,0989950995,臺中市,西屯區,OPERATIONAL,24.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,12.0,120.6498889,24.1667096,https://maps.google.com/?cid=4296202328208903508,http://twahvet.blogspot.com/,2020-08-23,hp0644
ChIJ-SedXBoaaTQRpc5pjUs3TWs,聖欣動物醫院,"號 No, No. 183同安街豐原區臺中市台灣 420",0425285100,臺中市,豐原區,OPERATIONAL,68.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.7,69.0,120.7282706,24.2468455,https://maps.google.com/?cid=7731896932899606181,,2022-08-30,hp0645
ChIJ5TmQTxQaaTQRV0MhpmFs2rk,忠心動物醫院,42074台灣臺中市豐原區水源路510號,0425298991,臺中市,豐原區,OPERATIONAL,72.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.5,30.0,120.7314629,24.2553035,https://maps.google.com/?cid=13392135608594416471,,2022-07-30,hp0646
ChIJAQAAAAkaaTQR09HLztGrzbc,福懋動物醫院,420台灣臺中市豐原區圓環西路69號,0425220909,臺中市,豐原區,OPERATIONAL,45.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,300.0,120.7088168,24.2523607,https://maps.google.com/?cid=13244430996772475347,https://www.facebook.com/vet25220909/,2023-10-23,hp0647
ChIJE6RkzwMaaTQR36FvfmBlOek,新生動物醫院,420台灣臺中市豐原區新生北路59號,0425257658,臺中市,豐原區,OPERATIONAL,54.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,132.0,120.7191843,24.2527519,https://maps.google.com/?cid=16805574949622227423,,2022-03-13,hp0648
ChIJFWQEHhEaaTQRY4qO59MaF9U,立安動物醫院,420台灣臺中市豐原區向陽路243號,0425237789,臺中市,豐原區,OPERATIONAL,46.5,"['establishment', 'point_of_interest', 'veterinary_care']",4.1,34.0,120.727483,24.2517469,https://maps.google.com/?cid=15354770951968295523,,2016-12-14,hp0649
ChIJH0oyO6oQaTQRX0SJnPr2Z4o,中泰動物醫院,420台灣臺中市豐原區圓環南路117號,0425244862,臺中市,豐原區,OPERATIONAL,51.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.3,530.0,120.7102154,24.2469683,https://maps.google.com/?cid=9973211456063751263,,2024-02-04,hp0650
ChIJH36MMm0aaTQRxnciAPS1d6o,全國動物醫院 豐原分院,420台灣臺中市豐原區圓環北路二段249、251號,0425249607,臺中市,豐原區,OPERATIONAL,64.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.4,351.0,120.7255934,24.260438,https://maps.google.com/?cid=12283486568255223750,https://www.vet.com.tw/store_detail.php?Key=13,2025-08-26,hp0651
ChIJJ3532wgaaTQRp-Sx-CS3Iuc,安傑動物醫院,420台灣臺中市豐原區源豐路119號,0425256438,臺中市,豐原區,OPERATIONAL,60.0,"['establishment', 'point_of_interest', 'veterinary_care']",4.2,224.0,120.7167746,24.2536229,https://maps.google.com/?cid=16655075741388629159,,2023-09-08,hp0652
