id,name,buss_status,loc_id,city_id,category_id,address,phone,op_hours,rating,rating_total,newest_review,longitude,latitude,map_url,website,place_id,update_time,store_count,w_area_cat,P75_district_rating_total,P75_city_rating_total,m_city_area_cat,district_rating_avg,avb_score,store_score
hp0740,健生動物醫院,OPERATIONAL,TPE010,TPE,1,114台灣臺北市內湖區成功路四段182巷8弄4號,0227910198,51.0,4.0,78.0,2023-05-29,121.5936538,25.0840925,https://maps.google.com/?cid=13805029673166246833,,ChIJ0b9jpPKsQjQRsRPNdlhRlb8,,21,0.4117647058823529,259.0,312.5,290.47058823529414,4.557142857142857,0.6517857142857143,0.5786818994839315
hp0741,康泰動物醫院,OPERATIONAL,TPE010,TPE,1,114台灣臺北市內湖區康樂街164-1號,0226313068,60.5,4.7,88.0,2023-09-25,121.6192899,25.0731549,https://maps.google.com/?cid=11033519088618666639,,ChIJSZ_rGLesQjQRj3qbKyfvHpk,,21,0.4117647058823529,259.0,312.5,290.47058823529414,4.557142857142857,0.6800595238095238,0.6243435054313923
hp0742,勝利動物醫院,OPERATIONAL,TPE010,TPE,1,114台灣臺北市內湖區康樂街116之2號,0226327815,52.5,4.4,290.0,2025-10-13,121.6189944,25.0712489,https://maps.google.com/?cid=1534000069359404508,,ChIJyWuLz7CsQjQR3IWXg-_cSRU,,21,0.4117647058823529,259.0,312.5,290.47058823529414,4.557142857142857,0.65625,0.5878208603567086
hp0743,維康動物醫院,OPERATIONAL,TPE010,TPE,1,114台灣臺北市內湖區成功路三段150號,0227937293,63.0,4.3,477.0,2024-06-07,121.5899567,25.0800183,https://maps.google.com/?cid=3360478836354020473,http://www.wellcarevet.com/index.php,ChIJIcr5P4ysQjQReXQZdLLRoi4,,21,0.4117647058823529,259.0,312.5,290.47058823529414,4.557142857142857,0.6875,0.6046318940314687
hp0744,樂沛動物醫院,OPERATIONAL,TPE010,TPE,1,114台灣臺北市內湖區成功路四段368號,0227909218,48.0,4.1,111.0,2024-04-09,121.6004693,25.0848091,https://maps.google.com/?cid=14223669380845417169,https://www.facebook.com/%E6%A8%82%E6%B2%9B%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2Love-Pet-Animal-Hospital-449039425260835/,ChIJc-v6j-usQjQR0TLkD_GfZMU,,21,0.4117647058823529,259.0,312.5,290.47058823529414,4.557142857142857,0.6428571428571428,0.5696679076026014
hp0745,興沛動物醫院,OPERATIONAL,TPE010,TPE,1,114061台灣臺北市內湖區內湖路一段91巷32號,0227977553,60.0,4.6,697.0,2025-09-04,121.5621699,25.0855284,https://maps.google.com/?cid=18443069035647230740,https://www.facebook.com/happypetsah/,ChIJkVWGfGusQjQRFGPChZLx8v8,,21,0.4117647058823529,259.0,312.5,290.47058823529414,4.557142857142857,0.6785714285714286,0.6225748058203444
hp0746,墨優犬貓專科醫院,OPERATIONAL,TPE010,TPE,1,302台灣新竹縣竹北市嘉豐六路二段8號,035500899,45.0,5.0,18.0,2025-09-10,121.0287301,24.8100392,https://maps.google.com/?cid=5517155833251343620,https://www.facebook.com/profile.php?id=61576303122183,ChIJzwSWAxE3aDQRBK1ry__fkEw,,21,0.4117647058823529,259.0,312.5,290.47058823529414,4.557142857142857,0.6339285714285714,0.5810569805725493
hp0747,中英動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區中央北路一段149號,0228936119,55.5,4.5,1140.0,2025-10-05,121.498447,25.135342,https://maps.google.com/?cid=8212156566099744671,,ChIJbSjKolGuQjQRn1dEEuNw93E,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6651785714285714,0.5990508254303456
hp0748,丹堤動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區知行路208-2號,0228585848,69.0,4.3,108.0,2021-04-01,121.466859,25.119359,https://maps.google.com/?cid=11962772096914038681,https://www.dant.live/,ChIJm6BKlGyvQjQRmR-ENddNBKY,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.7053571428571428,0.6287242953089749
hp0749,加生動物醫院MLS雷射針灸治療中心,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區石牌路一段95號,0228207218,48.0,4.8,357.0,2023-11-07,121.51177,25.1139662,https://maps.google.com/?cid=9638515811357916307,https://www.youtube.com/watch?v=YKXVlE5ik40,ChIJqxWVjvKuQjQRk3z5ORDjwoU,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6428571428571428,0.6005392907071248
hp0750,北投動物醫院（預約優先制）,OPERATIONAL,TPE012,TPE,1,112061台灣臺北市北投區中央北路二段60-1號,0228928665,45.0,4.7,261.0,2025-03-17,121.4948376,25.1373171,https://maps.google.com/?cid=7760606416122095522,https://www.facebook.com/%E5%8C%97%E6%8A%95%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-228158957204479/?view_public_for=228158957204479,ChIJBXZnb1KuQjQRoieTAms2s2s,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6339285714285714,0.5834110491922786
hp0751,禾亞動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區北投路二段19號,0228986072,46.0,4.8,112.0,2021-08-28,121.4981094,25.131293,https://maps.google.com/?cid=16142724818800383559,https://www.facebook.com/HoYaVH/?ref=bookmarks,ChIJI60LDPiuQjQRR5Z647F6BuA,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6369047619047619,0.585062944237163
hp0752,全民動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區懷德街6-3號,0228939752,75.0,4.4,96.0,2025-07-11,121.5199383,25.1105413,https://maps.google.com/?cid=2490537066756960009,,ChIJda8VP1euQjQRCe_9S0QqkCI,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.7232142857142857,0.6488947285890694
hp0753,杜瑪動物醫院（全預約制）,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區大業路541號,0228977779,60.0,4.6,240.0,2025-09-11,121.4965108,25.1354176,https://maps.google.com/?cid=12176609111819542007,https://dumaah.com/,ChIJ0UK1LVKuQjQR993JBnkB_Kg,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6785714285714286,0.6178768845038812
hp0754,和欣動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區雙全街7號,0228973439,63.0,4.6,234.0,2025-07-14,121.501275,25.1389229,https://maps.google.com/?cid=11851448693779737253,,ChIJZ0nagtCrQjQRpSqCmsvNeKQ,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6875,0.6259331195222426
hp0755,明德動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區明德路115號,0228239018,70.0,3.8,150.0,2025-06-08,121.5198728,25.1098796,https://maps.google.com/?cid=14448741013565624561,,ChIJ9dXNH5KuQjQR8VAyLWY9hMg,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.7083333333333334,0.6053719267871297
hp0756,湖光動物醫院(假日有營業 提供刷卡服務),OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區大業路631號,0228966079,47.0,4.7,345.0,2022-03-27,121.4984992,25.1371662,https://maps.google.com/?cid=7115732226931038204,https://zh-tw.facebook.com/HuGuang.TP/,ChIJ6ejGfDipQjQR_BcGd8IowGI,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6398809523809523,0.5905441469651784
hp0757,萬達動物醫院,OPERATIONAL,TPE012,TPE,1,"1f, No. 18號義理街北投區臺北市台灣 112",0228210585,56.0,4.9,120.0,2025-06-07,121.5152251,25.1162317,https://maps.google.com/?cid=10710292492469773995,https://www.facebook.com/%E8%90%AC%E9%81%94%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-161458084582715/,ChIJBxyzuIyuQjQRq6YxvkaaopQ,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6666666666666666,0.6167956536896242
hp0758,劍橋動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區石牌路二段332-1號,0228721398,63.0,4.3,127.0,2025-10-30,121.524396,25.122378,https://maps.google.com/?cid=8827642870119689374,https://www.facebook.com/%E5%8A%8D%E6%A9%8B%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-190560750983868/?ref=page_internal,ChIJoyfHw2KuQjQRnmx-ZWsWgno,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6875,0.6118353562472796
hp0759,聯合動物醫院,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區裕民一路40巷29號,0228282117,0.0,3.9,9.0,2025-01-24,121.5177941,25.1154621,https://maps.google.com/?cid=1851930473428186351,,ChIJkW_EQoyuQjQR73RoIfRgsxk,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.5,0.44960662525879913
hp0760,豐茂動物醫院｜寵物美容,OPERATIONAL,TPE012,TPE,1,112台灣臺北市北投區中正街75號,0228210824,46.5,4.9,49.0,2025-09-03,121.499696,25.1324317,https://maps.google.com/?cid=13005788988525218169,,ChIJp0eqGSCvQjQReYm7bC3YfbQ,,14,0.3181818181818182,255.75,312.5,294.44318181818187,4.514285714285714,0.6383928571428572,0.5834038224031299
hp0761,小布動物醫院,OPERATIONAL,TPE009,TPE,1,115台灣臺北市南港區永吉路548號,0226547337,66.5,4.5,112.0,2025-07-16,121.5816523,25.0451494,https://maps.google.com/?cid=6122710295415551793,https://www.facebook.com/bryantanimalhospital/,ChIJ1eB9ghKrQjQRMffe_JI8-FQ,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.6979166666666666,0.6496428399865494
hp0762,中研動物醫院,OPERATIONAL,TPE009,TPE,1,115台灣臺北市南港區研究院路一段36號,0226512100,71.0,4.3,627.0,2025-09-16,121.616113,25.0536899,https://maps.google.com/?cid=10151584114722954638,,ChIJFw0Bw1mrQjQRjl2Pifer4Yw,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.7113095238095238,0.6307876490775307
hp0763,勾勾動物醫院(預約制),OPERATIONAL,TPE009,TPE,1,115台灣臺北市南港區重陽路144號,0226510144,45.0,5.0,57.0,2025-06-07,121.6004764,25.056987,https://maps.google.com/?cid=17811804869022109073,,ChIJZaglMgCrQjQRkc2iSig-MPc,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.6339285714285714,0.6030983825254437
hp0764,亞各特殊寵物醫院,OPERATIONAL,TPE009,TPE,1,115台灣臺北市南港區研究院路一段101巷12號,0226533636,57.5,4.9,600.0,2025-06-29,121.6166635,25.0517736,https://maps.google.com/?cid=11234129942294560606,https://ark.vet/,ChIJGRM7L22rQjQRXv8LW6ml55s,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.6711309523809523,0.649198030327406
hp0765,洪生動物醫院,OPERATIONAL,TPE009,TPE,1,115台灣臺北市南港區忠孝東路七段571號,0227833715,45.0,4.3,96.0,2020-05-22,121.6141292,25.0531174,https://maps.google.com/?cid=13734497029136715628,https://www.facebook.com/%E6%B4%AA%E7%94%9F%E4%B8%AD%E8%A5%BF%E9%86%AB%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-%E6%B4%AA%E7%94%9F%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-since1993-1100806283313830/,ChIJFSAGoFmrQjQRbA9ajke8mr4,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.6339285714285714,0.5847655449409159
hp0766,祐熙動物醫院,OPERATIONAL,TPE009,TPE,1,11562台灣臺北市南港區玉成街66-26號,0226519198,45.0,4.8,196.0,2024-11-15,121.5820746,25.0466599,https://maps.google.com/?cid=282504220012755885,https://goo.gl/VzVYCg,ChIJT1H6dberQjQRrbtoYReo6wM,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.6339285714285714,0.6017268539922261
hp0767,純粹動物醫院(預約制，營業時間請見臉書),OPERATIONAL,TPE009,TPE,1,115台灣臺北市南港區興中路80巷24號,0227830673,45.0,4.9,194.0,2025-06-14,121.6057474,25.0572871,https://maps.google.com/?cid=11312462517519528444,https://www.facebook.com/pureah2020,ChIJjW040dqrQjQR_DGsQ7nw_Zw,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.6339285714285714,0.6066467670672374
hp0768,寵物好事-貓の專門店(南港店),OPERATIONAL,TPE009,TPE,1,11575台灣臺北市南港區忠孝東路五段982號,0979077077,70.0,4.9,41.0,2025-08-15,121.5824419,25.0445816,https://maps.google.com/?cid=5686252144360013469,https://happypet.com.tw/,ChIJGdvzsL-rQjQRnb7hvzKg6U4,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.7083333333333334,0.670595312008477
hp0769,維恩動物醫院,OPERATIONAL,TPE009,TPE,1,115台灣臺北市南港區東新街132號,0226515527,16.5,4.8,272.0,2024-09-07,121.5887269,25.0464642,https://maps.google.com/?cid=3602646166257597331,https://www.facebook.com/WinAnimalHospital/?fref=ts,ChIJ9dJU93OrQjQRk_s0v5kr_zE,,9,0.23076923076923078,272.0,312.5,303.15384615384613,4.711111111111111,0.5491071428571429,0.5219975225612513
hp0770,士林獸醫院 士林區中正路379號ㄧ樓,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區中正路381號,0228822193,54.0,4.7,28.0,2023-12-04,121.5215813,25.0941664,https://maps.google.com/?cid=16782561308314870906,https://www.facebook.com/shihlinah?mibextid=ZbWKwL,ChIJK_3cjbuuQjQReqRSk5ei5-g,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6607142857142857,0.5781168211307581
hp0771,大業動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣台北市士林区延平北路五段314號1樓,0228107070,63.0,4.2,54.0,2020-11-27,121.5095848,25.0861605,https://maps.google.com/?cid=16542615697327735970,,ChIJBZgW0FOvQjQRokQFh1Qtk-U,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6875,0.5938538273384562
hp0772,天母家畜醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區中山北路六段431-3號,0228746381,71.0,4.5,130.0,2025-02-25,121.5270991,25.1142361,https://maps.google.com/?cid=4567067313514413382,https://www.facebook.com/%E5%A4%A9%E6%AF%8D%E5%AE%B6%E7%95%9C%E9%86%AB%E9%99%A2%E7%B2%89%E7%B5%B2%E5%9C%98-216665705024811,ChIJ_dtV3YWuQjQRRv1SN4Z7YT8,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.7113095238095238,0.6248871141852175
hp0773,世東動物醫院,OPERATIONAL,TPE011,TPE,1,111028台灣臺北市士林區士東路39號,0228712529,63.0,4.3,106.0,2025-09-02,121.5273866,25.1120152,https://maps.google.com/?cid=15963192082143014073,http://stone39vet.com/,ChIJ525Fp4WuQjQRuWx2QZ-miN0,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6875,0.595438061019277
hp0774,台愛動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區中正路629號,0288115729,45.0,4.6,109.0,2024-12-03,121.5086007,25.086222,https://maps.google.com/?cid=11851853488752869760,https://www.facebook.com/%E5%8F%B0%E6%84%9B%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-139284296139789/,ChIJ68jW9cuuQjQRgMEWR_Q9eqQ,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6339285714285714,0.559744989091
hp0775,| 士林天母 | 尼古拉動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區克強路23號,0228323386,57.0,4.3,186.0,2025-01-23,121.5234302,25.1088834,https://maps.google.com/?cid=17919895556498233244,https://nicolasah.blogspot.com/p/blog-page_19.html,ChIJYwjlR5CuQjQRnJctoRBCsPg,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6696428571428572,0.5792676201877092
hp0776,布達羊急診動物醫院,OPERATIONAL,TPE011,TPE,7,111020台灣臺北市士林區忠誠路一段102號,0228341119,168.0,3.9,414.0,2025-08-24,121.5282977,25.1053842,https://maps.google.com/?cid=6680332976484856421,http://www.boulderyard24.com/,ChIJj6ms3tGvQjQRZTK1vHJPtVw,,1,0.03225806451612903,414.0,1187.5,1162.5483870967741,3.9,1.0,0.78
hp0777,汎亞動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區承德路四段183號,0228826655,55.5,4.2,436.0,2025-09-12,121.5226729,25.0877509,https://maps.google.com/?cid=10535584493427563043,http://www.panasia-vet.com/,ChIJQfmTxG_QDRQRIxrd30bqNZI,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6651785714285714,0.5660980818031558
hp0778,忠誠動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區文林路734號,0228351390,66.0,4.5,66.0,2025-09-02,121.52048,25.1027758,https://maps.google.com/?cid=10521721701803869364,,ChIJCTjqfJauQjQRtMSJLSSqBJI,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6964285714285714,0.6090223803525462
hp0779,昌展動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區延平北路六段160號,0228169197,57.0,4.2,65.0,2025-06-02,121.5066197,25.0896214,https://maps.google.com/?cid=16940385266145922306,,ChIJ-UVP786uQjQRAo3jQqVWGOs,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6696428571428572,0.5779170354659348
hp0780,社子動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區延平北路五段191號,0228165355,48.5,4.0,55.0,2020-09-17,121.5099724,25.0833854,https://maps.google.com/?cid=15609765670523739195,,ChIJDQ4WE8uuQjQRO5ynWiwHodg,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6443452380952381,0.5522641481283299
hp0781,芝山動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區文林路762-2號,0228328385,52.5,4.4,708.0,2025-09-30,121.519959,25.103596,https://maps.google.com/?cid=14719092972983423765,https://www.facebook.com/z3vet,ChIJj47anZeuQjQRFROg5hK5RMw,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.65625,0.5753619231913977
hp0782,阿牛犬貓急診醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區基河路238號1樓,0228810478,84.0,4.1,252.0,2025-10-24,121.5215634,25.0909965,https://maps.google.com/?cid=18222792457437439856,https://anewanimalhospital.webnode.tw/,ChIJCW7YE5KvQjQRcOc5CTFd5Pw,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.75,0.6340230232079049
hp0783,厚德動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣士林區華齡街54號,0228831716,69.0,3.8,43.0,2020-09-21,121.519481,25.0842144,https://maps.google.com/?cid=8388682837816134836,,ChIJeXwuBLSuQjQRtExyiZiWanQ,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.7053571428571428,0.6022774654962189
hp0784,查米動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區忠誠路二段70巷4號,0228316759,55.5,4.7,78.0,2021-01-05,121.5303306,25.1115395,https://maps.google.com/?cid=6156140089226739987,,ChIJW4ABFjuvQjQRE8HmZcsAb1U,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6651785714285714,0.5881101642478406
hp0785,恩萊動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區承德路四段294號1樓,0228882468,77.0,4.8,217.0,2025-09-06,121.5191421,25.0892685,https://maps.google.com/?cid=16972567207604659650,,ChIJh4BkSc2vQjQRwiW4Z_Orius,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.7291666666666666,0.6625438818356775
hp0786,DrQQ 常源動物醫院,OPERATIONAL,TPE011,TPE,1,11147台灣臺北市士林區德行東路189號1樓,0228370616,57.0,4.2,160.0,2023-09-05,121.5315964,25.1089582,https://maps.google.com/?cid=13192148176767814642,https://www.drqq.org/,ChIJMfNTV4OuQjQR8guQLN_sE7c,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6696428571428572,0.5745671486550064
hp0787,楊動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區中山北路六段368號,0228717261,73.0,4.4,386.0,2025-08-12,121.5264746,25.112309,https://maps.google.com/?cid=16777819824484768574,https://m.facebook.com/Dr.YangsAH/,ChIJ1Q4JnYWuQjQRPtvr1zzK1ug,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.7172619047619048,0.6277190448523031
hp0788,溫莎動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣臺北市士林區德行東路83號,0228345969,45.0,3.8,73.0,2025-05-06,121.5275293,25.107553,https://maps.google.com/?cid=12699187758952784617,,ChIJtWn37pquQjQR6aJezPuTPLA,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.6339285714285714,0.5361903234784903
hp0789,劉動物醫院,OPERATIONAL,TPE011,TPE,1,111台灣台北市士林区士东路298號1樓,0228365679,42.0,4.8,226.0,2024-05-28,121.5377502,25.1134851,https://maps.google.com/?cid=17419231116728640651,,ChIJm1Hs9YKuQjQRi6QK3WiKvfE,,19,0.3877551020408163,221.5,312.5,277.2142857142857,4.342105263157895,0.625,0.5684689589481156
hp0790,凡賽爾賽鴿寵物鳥醫院,OPERATIONAL,TPE006,TPE,1,103台灣台北市大同区民族西路53號1樓,0225869933,52.0,4.3,1045.0,2024-09-29,121.519024,25.0686729,https://maps.google.com/?cid=6029580612811815643,http://www.birds.com.tw/,ChIJrQ_lHEapQjQR2_o6C59frVM,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6547619047619048,0.5674988614118152
hp0791,不萊梅特殊寵物專科醫院,OPERATIONAL,TPE006,TPE,1,103台灣臺北市大同區民權西路227號,0225993907,54.5,4.4,854.0,2025-08-05,121.5121234,25.0631701,https://maps.google.com/?cid=3419267701860598380,https://www.facebook.com/Bravevetnew,ChIJ05JoBT-pQjQRbAJe2dutcy8,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6622023809523809,0.5843574104260876
hp0792,弘愛犬貓專科醫院,OPERATIONAL,TPE006,TPE,1,103018台灣臺北市大同區民生西路105號,0225503892,42.5,4.2,5.0,2023-02-15,121.5189594,25.0576208,https://maps.google.com/?cid=11673526771154831022,,ChIJfTjTEWqpQjQRrkay1r-yAKI,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6264880952380952,0.5565231871612228
hp0793,永新動物醫院,OPERATIONAL,TPE006,TPE,1,103台灣臺北市大同區重慶北路三段185號,0225982889,45.0,4.7,66.0,2025-01-25,121.513997,25.069284,https://maps.google.com/?cid=12800232355910777282,,ChIJT46YooSpQjQRwvmFWIKPo7E,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6339285714285714,0.5692217976058578
hp0794,全民連鎖動物醫院總院,OPERATIONAL,TPE006,TPE,1,103台灣臺北市大同區民生西路247、249號,0225530371,0.0,4.0,60.0,2025-06-15,121.5148743,25.0572398,https://maps.google.com/?cid=9847877669961719469,,ChIJjcggTZdo3y8Rrd6RhZCwqog,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.5,0.43740378234903776
hp0795,旺竹動物醫院,OPERATIONAL,TPE006,TPE,1,103台灣臺北市大同區承德路三段142號,0225996230,49.5,4.8,313.0,2025-04-26,121.5181612,25.0678071,https://maps.google.com/?cid=18208413108676484781,,ChIJK2RBP0apQjQRrV46AkBHsfw,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6473214285714286,0.5984325707538952
hp0796,牧光特殊寵物專科醫院 Lumos Exotic Animal Clinic,OPERATIONAL,TPE006,TPE,1,10365台灣台北市大同区民族西路65號1樓,0225926590,63.0,4.3,210.0,2025-03-31,121.5187188,25.0686728,https://maps.google.com/?cid=2512801447680702011,,ChIJ5T_QT4KpQjQRO3YYcJpD3yI,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6875,0.6032384618963431
hp0797,長沁動物醫院-台北寵物健檢、一般內外科、心臟科、牙科、骨科推薦,OPERATIONAL,TPE006,TPE,1,103台灣臺北市大同區承德路三段9號,0225992119,73.5,4.2,325.0,2025-07-12,121.5186798,25.0632819,https://maps.google.com/?cid=11429433743513788676,,ChIJnVFdVD-pQjQRBKEAGm-BnZ4,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.71875,0.6210951954394569
hp0798,長青動物醫院 長安分院(無住院),OPERATIONAL,TPE006,TPE,1,103台灣台北市大同区长安西路289-1號1樓,0225591578,62.0,5.0,11.0,2025-10-04,121.5092089,25.0520822,https://maps.google.com/?cid=15827637282410912349,https://www.egah.com.tw/auto_page.aspx?id=p6cwe2pmglwr4,ChIJ3YX0rdOpQjQRXdrU-z8Qp9s,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6845238095238095,0.6111715662165605
hp0799,皇家動物醫院,OPERATIONAL,TPE006,TPE,1,103台灣臺北市大同區民族西路226號,0225960937,64.0,4.4,178.0,2025-01-22,121.5129597,25.068504,https://maps.google.com/?cid=12721131324468228358,https://www.facebook.com/OSDCL?mibextid=LQQJ4d,ChIJgQMaaTipQjQRBvEFSIqJirA,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.6904761904761905,0.6116262616252707
hp0800,傑翔動物醫院,OPERATIONAL,TPE006,TPE,1,103台灣臺北市大同區民權西路270之2號,0225573343,72.0,4.6,115.0,2023-07-20,121.511967,25.0626489,https://maps.google.com/?cid=6517760624493227276,https://www.facebook.com/%E5%82%91%E7%BF%94%E5%8B%95%E7%89%A9%E9%86%AB%E9%99%A2-119087131454068/,ChIJmz8eqTipQjQRDG3yYcG8c1o,,11,0.2682926829268293,319.0,312.5,314.2439024390244,4.445454545454545,0.7142857142857143,0.6409798962898571
hp0801,上群動物醫院-大安動物醫院推薦|寵物內視鏡微創|動物醫院評價|狗狗生病|寵物醫院|獸醫推薦|動物心臟病|貓狗皮膚科,OPERATIONAL,TPE003,TPE,1,106台灣臺北市大安區延吉街72-20號,0227753007,50.5,4.5,450.0,2025-09-21,121.554147,25.042297,https://maps.google.com/?cid=12546740138160353847,http://shangqun.com.tw/,ChIJk07hgcarQjQRN_IuIK75Hq4,,34,0.53125,352.5,312.5,333.75,4.547058823529412,0.6502976190476191,0.5878741723962313
hp0802,小王子貓專科醫院 Prince Cat Hospital,OPERATIONAL,TPE003,TPE,1,106022台灣臺北市大安區建國南路二段197號,0227061297,62.5,4.8,203.0,2022-09-10,121.5381223,25.0272004,https://maps.google.com/?cid=887666841085500471,http://www.princevets.com/,ChIJvabuMXmrQjQRN1zL9UmgUQw,,34,0.53125,352.5,312.5,333.75,4.547058823529412,0.6860119047619048,0.6369924738642546
hp0803,五洲動物醫院,OPERATIONAL,TPE003,TPE,1,106台灣臺北市大安區新生南路一段137-2號,0227079477,79.0,4.5,237.0,2025-09-25,121.5329981,25.0369049,https://maps.google.com/?cid=18242747474722065746,http://www.petvet.com.tw/,ChIJV5ZzHn-pQjQRUo32jSxCK_0,,34,0.53125,352.5,312.5,333.75,4.547058823529412,0.7351190476190477,0.6656529398881761
