id,place_id,name_checked,address_checked,phone,city,district,loc_id,business_status,opening_hours,cat_id,types,rating,rating_total,longitude,latitude,map_url,website,newest_review
ht0637,ChIJd1trZpipQjQR1vv-qxN_tpA,喵吉拉渡假村｜頂級純貓旅館｜純貓美容｜韓國寵物選品｜到府寵物管家,100台灣臺北市中正區金山北路1號13樓,0266050402,臺北市,中正區,TPE005,OPERATIONAL,49.0,3,"['establishment', 'point_of_interest']",5.0,92.0,121.5304059,25.0441326,https://maps.google.com/?cid=10427661709689682902,https://meowzillaaa.com/,2025-07-23
ht0638,ChIJkdjYw3upQjQRsaq_4uiuJrA,吃手手寵物精品旅館The Paw Pet Hotel,100台灣台北市中正区济南路二段35-1號1樓,0223222020,臺北市,中正區,TPE005,OPERATIONAL,98.0,3,"['establishment', 'point_of_interest', 'store']",4.6,110.0,121.5297938,25.0408138,https://maps.google.com/?cid=12693024915050179249,https://thepaw.com.tw/,2024-12-05
ht0639,ChIJoX0h6pKpQjQRAthKUKVnKtY,有狗真好Life with Dogs|狗狗訓練教室 (正向訓練),100台灣臺北市中正區中華路二段475號,,臺北市,中正區,TPE005,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",5.0,11.0,121.5113479,25.024478,https://maps.google.com/?cid=15432261032852772866,,2022-02-13
ht0640,ChIJuxcHBnWoQjQRiT7x9P4ab5o,奇諾廣告企劃股份有限公司,242台灣新北市新莊區中正路393號,0266356868,臺北市,中正區,TPE005,OPERATIONAL,44.0,3,"['establishment', 'point_of_interest', 'store']",3.0,8.0,121.4457137,25.0345407,https://maps.google.com/?cid=11128142886589251209,http://www.chino.com.tw/,2021-10-25
ht0641,ChIJyZGGTe2pQjQRHfRWkbdhwiI,貓珈,100台灣臺北市中正區信陽街9號2樓(7-11樓上,0223832022,臺北市,中正區,TPE005,OPERATIONAL,70.0,3,"['establishment', 'food', 'point_of_interest', 'store']",4.5,453.0,121.516604,25.044772,https://maps.google.com/?cid=2504671783816721437,https://instagram.com/nekocoffee_taipei?igshid=OGQ5ZDc2ODk2ZA==,2025-09-02
ht0642,ChIJ8f5w_IKrQjQRdT_ZAdIdmKg,逗貓坊·純貓店·貓旅館｜無麻醉安撫兇貓專科貓美容｜貓住宿｜貓洗澡｜貓剃毛｜貓精品｜台北,110台灣臺北市信義區永吉路380號1樓,0227686348,臺北市,信義區,TPE002,OPERATIONAL,48.0,3,"['establishment', 'point_of_interest', 'store']",4.9,216.0,121.577347,25.045284,https://maps.google.com/?cid=12148492782643265397,https://lin.ee/qof6j56A,2025-07-26
ht0643,ChIJ9-UOeParQjQRX85LgO7oiqs,吹毛球痴洗澡吧|寵物美容住宿,110台灣臺北市信義區松山路315-1號,0227651399,臺北市,信義區,TPE002,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",4.9,106.0,121.578056,25.042312,https://maps.google.com/?cid=12360948238324059743,https://m.facebook.com/lovedog212/,2023-03-30
ht0644,ChIJK5sGak2qQjQRoojEbB6Y8sE,貓云殿,110台灣臺北市信義區松仁路285號1樓,0287867389,臺北市,信義區,TPE002,OPERATIONAL,48.0,3,"['establishment', 'point_of_interest']",4.8,103.0,121.5701492,25.0236581,https://maps.google.com/?cid=13975399850125330594,https://www.facebook.com/%E8%B2%93%E4%BA%91%E6%AE%BF-910222222462905/,2024-06-16
ht0645,ChIJKX--crKrQjQR4KxzHWaawXI,寄居喵和風貓旅宿Hermicat 純貓旅館,110053台灣臺北市信義區信義路四段401號5樓,0227202823,臺北市,信義區,TPE002,OPERATIONAL,52.5,3,"['establishment', 'point_of_interest', 'veterinary_care']",5.0,58.0,121.5587329,25.033287,https://maps.google.com/?cid=8269060154200403168,https://hermicat.com/,2025-04-18
ht0646,ChIJM0y8VDaqQjQRQIGS2cE_VVE,幸福A+寵物沙龍,110台灣臺北市信義區和平東路三段283號,0287325088,臺北市,信義區,TPE002,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",5.0,54.0,121.5552271,25.0221675,https://maps.google.com/?cid=5860660591904063808,https://www.happinessapluspetschool.com/,2024-12-23
ht0647,ChIJNdnFGKCrQjQRw1kkB4ZJyWQ,神采飛揚寵物工坊,110台灣臺北市信義區忠孝東路五段766號,0227269645,臺北市,信義區,TPE002,OPERATIONAL,66.0,3,"['establishment', 'point_of_interest']",4.7,64.0,121.5813669,25.0430131,https://maps.google.com/?cid=7262416714105903555,https://www.facebook.com/profile.php?id=100064198171845&mibextid=ZbWKwL,2024-11-06
ht0648,ChIJcbg2E0OrQjQRiwBxdLS5RYA,愛貓成癮 • CAT HOTEL & CAFÉ－五星級頂級貓旅館｜住宿｜貓咪寵物咖啡廳｜台北信義區｜市政府捷運站,110台灣臺北市信義區莊敬路342號2樓,0227588958,臺北市,信義區,TPE002,OPERATIONAL,58.0,3,"['establishment', 'food', 'point_of_interest', 'store', 'veterinary_care']",5.0,234.0,121.5640719,25.0277419,https://maps.google.com/?cid=9242997994946625675,https://www.iamcataholic.com/,2025-07-06
ht0649,ChIJjdNOcYSrQjQRMWeVd_G9WfA,岩蘭草 Vetiveria 寵物美容,110台灣臺北市信義區和平東路三段361號,0227328636,臺北市,信義區,TPE002,OPERATIONAL,40.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,361.0,121.5570869,25.020341,https://maps.google.com/?cid=17319082686821001009,https://www.furtail.com.tw/,2023-02-19
ht0650,ChIJxw_URMirQjQRmTmjzS5MsCA,搖擺狗寵物美容住宿,110台灣臺北市信義區光復南路417之4號,0223453383,臺北市,信義區,TPE002,OPERATIONAL,52.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,17.0,121.5577286,25.0367518,https://maps.google.com/?cid=2355466369017002393,,2023-08-20
ht0651,ChIJ-4q1aW-sQjQRIvwTiOkA-ho,雅雅愛犬專業美容,114台灣臺北市內湖區環山路一段63號,0227986018,臺北市,內湖區,TPE010,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.8,41.0,121.5682182,25.0863019,https://maps.google.com/?cid=1943867192174181410,,2023-05-31
ht0652,ChIJ4cS39qirQjQRI5w_YnxFkH0,淘狗寵物旅館,114台灣臺北市內湖區新明路298巷14弄9號1樓,,臺北市,內湖區,TPE010,OPERATIONAL,87.0,3,"['establishment', 'point_of_interest']",5.0,6.0,121.5821035,25.0566792,https://maps.google.com/?cid=9047808051913923619,https://lin.ee/ByxAdiw,2025-08-26
ht0653,ChIJ50TGCx-rQjQRdVRm27Ep2ko,汪堡-內湖店,114台灣臺北市內湖區南京東路六段Section 451巷23號,0227952671,臺北市,內湖區,TPE010,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest']",4.6,102.0,121.5871226,25.0613885,https://maps.google.com/?cid=5393669347596457077,https://www.woofdoghotel.com.tw/,2025-04-15
ht0654,ChIJBUmnBhWtQjQR4bxaH1WYOQE,汪福寵物美容•旅館 Woof Pet Salon • Hotel,114台灣臺北市內湖區文德路208巷20號,0287512789,臺北市,內湖區,TPE010,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",5.0,44.0,121.5835424,25.0773834,https://maps.google.com/?cid=88269159076117729,,2024-02-07
ht0655,ChIJC1dOPpusQjQRUxnxZro__gE,"【預約制】樂兒精緻寵物美容/住宿/安親 Happi Ours Pet Grooming, Boarding & Daycare",114台灣臺北市內湖區民權東路六段123巷34弄19號,0227921719,臺北市,內湖區,TPE010,OPERATIONAL,35.0,3,"['establishment', 'point_of_interest']",5.0,9.0,121.5923872,25.0705573,https://maps.google.com/?cid=143622307945978195,,2024-12-31
ht0656,ChIJCYhO6nqsQjQRA3zwFx2PO3M,大地出版社有限公司,114台灣臺北市內湖區瑞光路358巷38弄36號4樓之2,0226277749,臺北市,內湖區,TPE010,OPERATIONAL,40.0,3,"['establishment', 'point_of_interest']",2.5,2.0,121.5729158,25.0759178,https://maps.google.com/?cid=8303387693106101251,https://www.vastplain.com.tw/,2024-12-09
ht0657,ChIJP6v8f3qtQjQRKVnlGdzBSks,興暘興業股份有限公司,11459台灣台北市内湖区成功路四段30巷12號4樓,0227929625,臺北市,內湖區,TPE010,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",0.0,0.0,121.591353,25.0822723,https://maps.google.com/?cid=5425361852192610601,,
ht0658,ChIJR0FsoLqsQjQRmzZso9rCIRo,咕咕G寵物城,114台灣臺北市內湖區東湖路7巷29號B1,0226348000,臺北市,內湖區,TPE010,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest', 'store']",4.0,263.0,121.6124869,25.0697706,https://maps.google.com/?cid=1883000363518015131,https://lin.ee/HBsgSUH,2019-10-20
ht0659,ChIJd7OhEmOsQjQRjs-TxaBWTBQ,Aplus grooming,114台灣臺北市內湖區內湖路一段737巷8弄14號,0226562229,臺北市,內湖區,TPE010,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",4.7,62.0,121.5778541,25.0794779,https://maps.google.com/?cid=1462639227498123150,https://www.facebook.com/profile.php?id=100083370870840,2021-11-06
ht0660,ChIJfaAvPY2sQjQRVcDcoTYQhVo,小客廳寵物旅館 The Living Room Pet Hotel,114台灣臺北市內湖區成功路四段30巷19號,0287918081,臺北市,內湖區,TPE010,OPERATIONAL,87.75,3,"['establishment', 'point_of_interest']",4.8,113.0,121.591793,25.0822558,https://maps.google.com/?cid=6522637462145908821,https://info033269.wixsite.com/thelivingroomtw,2025-04-06
ht0661,ChIJo1XM_fmtQjQRLopdPuf7rA0,窩日寵物旅館樂齡館,114台灣臺北市內湖區民權東路六段123巷20弄5號1樓,0287910053,臺北市,內湖區,TPE010,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest']",5.0,4.0,121.5927169,25.069782,https://maps.google.com/?cid=985439389089630766,https://www.goodtimeph.com/,2025-01-01
ht0662,ChIJoRbrhoSsQjQRgopCAEnwwpM,窩日寵物旅館,114台灣臺北市內湖區民權東路六段170號,0287917135,臺北市,內湖區,TPE010,OPERATIONAL,84.0,3,"['establishment', 'point_of_interest']",4.2,381.0,121.5915934,25.0683065,https://maps.google.com/?cid=10647336665384913538,https://www.goodtimeph.com/,2017-08-28
ht0663,ChIJrWknoYatQjQR_UhkgNr5hO4,米法寵物 Mira pet store,114台灣臺北市內湖區康寧路一段157號1樓,0227949310,臺北市,內湖區,TPE010,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,86.0,121.5946422,25.0791183,https://maps.google.com/?cid=17187136794804898045,http://www.facebook.com/mirapetstore,2021-01-04
ht0664,ChIJwTyPeeysQjQRwEFhDy-xQPk,洗澡吧！Let's spa 寵物澡堂,114台灣臺北市內湖區成功路四段328號,0227937288,臺北市,內湖區,TPE010,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest']",4.2,176.0,121.5990062,25.0849639,https://maps.google.com/?cid=17960550129633149376,https://www.facebook.com/lets.spa27937288/,2025-05-31
ht0665,ChIJ37BeQ_KvQjQRsdFJ5N4lZcQ,愛玩犬寵物美容寵物住宿,112台灣台北市北投区中正街69號1樓,0228928100,臺北市,北投區,TPE012,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",4.6,44.0,121.4998143,25.1323338,https://maps.google.com/?cid=14151759043324662193,,2025-07-19
ht0666,ChIJ4RnvY4uuQjQRPS4RbFsrMz0,辛普森寵物概念館,112台灣臺北市北投區義理街64號,0228200011,臺北市,北投區,TPE012,OPERATIONAL,57.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,14.0,121.515999,25.117598,https://maps.google.com/?cid=4409916131780931133,,2021-05-18
ht0667,ChIJAyDXDEevQjQR2t9h6OoeU58,喵了個汪寵物美容寵物住宿,112台灣臺北市北投區中和街275號,,臺北市,北投區,TPE012,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,81.0,121.5004395,25.1401978,https://maps.google.com/?cid=11480553869367435226,https://www.meowawoof2023.com/,2025-04-02
ht0668,ChIJVYkgw4ysQjQR0rFoI1Lf-Tg,黑鼻子寵物旅館 BlackNose Pet Hotel,112059台灣臺北市北投區自強街164號1樓,0287912541,臺北市,北投區,TPE012,OPERATIONAL,87.5,3,"['establishment', 'point_of_interest']",4.4,93.0,121.5168859,25.1110205,https://maps.google.com/?cid=4105558079199293906,https://www.blacknosepethotel.com/,2025-06-12
ht0669,ChIJWW1yalGuQjQROwZ8cUGNAMs,鑫順發雜糧,112台灣臺北市北投區育仁路62號,0228963168,臺北市,北投區,TPE012,OPERATIONAL,62.0,3,"['establishment', 'food', 'grocery_or_supermarket', 'point_of_interest', 'store']",3.9,260.0,121.498206,25.13349,https://maps.google.com/?cid=14627846901915715131,,2025-04-29
ht0670,ChIJaZhSL7GvQjQRraIVei_myH0,米屋寵物美容（寵物沙龍、寵物旅館、寵物造型修剪、寵物用品、寵物皮膚調理）專門店,112台灣臺北市北投區北投路二段19號,0228943635,臺北市,北投區,TPE012,OPERATIONAL,45.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,21.0,121.4984501,25.1312201,https://maps.google.com/?cid=9063747341669212845,https://www.facebook.com/104353514520120/,2023-11-12
ht0671,ChIJm5YSQFKuQjQRjy266llcWMw,狗ㄗㄞˇ子-寵物美容,112台灣臺北市北投區中央南路一段42-1號2樓,0228936570,臺北市,北投區,TPE012,OPERATIONAL,42.5,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.7,120.0,121.5013198,25.1321681,https://maps.google.com/?cid=14724620522947751311,https://www.dogchild.com.tw/index.html?c=index,2018-07-29
ht0672,ChIJmS00vZavQjQRcKQ_3F8pttk,伴伴寵物美容・安親・住宿,112台灣臺北市北投區中正街68號1樓,0963221298,臺北市,北投區,TPE012,OPERATIONAL,45.0,3,"['establishment', 'point_of_interest']",5.0,136.0,121.5000055,25.132444,https://maps.google.com/?cid=15687771843685491824,https://lin.ee/3bTjrGi,2025-08-07
ht0673,ChIJ6Sjjnp2rQjQROEhD2imCo0Q,狗狗好乖寵物旅館,115台灣臺北市南港區玉成街4號,0227835005,臺北市,南港區,TPE009,OPERATIONAL,90.33333333333331,3,"['establishment', 'point_of_interest']",4.6,73.0,121.5814516,25.0512159,https://maps.google.com/?cid=4945939932050049080,https://www.facebook.com/PerfectPawsHotel,2021-10-12
ht0674,ChIJLQNjKQCrQjQRxJMV3vyvR7Y,芋妮貓寵物生活館,115台灣臺北市南港區重陽路125巷16號,0921167789,臺北市,南港區,TPE009,OPERATIONAL,70.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,32.0,121.597967,25.0566348,https://maps.google.com/?cid=13134660338841916356,https://yunimao.com/,2025-09-28
ht0675,ChIJjyfb5xWrQjQR_runXV1LGBU,Meow Fun House 喵房精緻貓旅館,11577台灣台北市南港区八德路四段917號1樓,0983553168,臺北市,南港區,TPE009,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest', 'store']",4.9,76.0,121.5814551,25.0512166,https://maps.google.com/?cid=1520047738612857854,https://meowfunhouse.com.tw/,2025-07-06
ht0676,ChIJmTZ50F-rQjQR-8h_67JCNDM,俏妞寵物生活坊 （預約制）,115台灣臺北市南港區興中路68巷15號,0227865280,臺北市,南港區,TPE009,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest', 'store']",4.6,51.0,121.6059794,25.0569466,https://maps.google.com/?cid=3689647330945911035,http://www.facebook.com/cuteniu/,2025-03-01
ht0677,ChIJq-VdIwCrQjQRLMIIwgb_H0Y,好多毛寵物 Fluffy Mate,"No. 82, 成福路南港區臺北市台灣 115",0227881601,臺北市,南港區,TPE009,OPERATIONAL,60.0,3,"['establishment', 'point_of_interest', 'store']",5.0,184.0,121.586507,25.0438685,https://maps.google.com/?cid=5053037711423226412,http://www.fluffymate.com.tw/,2025-07-25
ht0678,ChIJxY82wOmrQjQRuHVknQ3nKN0,日巷貓旅｜貓旅館｜寵物旅館｜行李寄放,11568台灣台北市南港区南港路一段287巷2弄6號1樓,0905050700,臺北市,南港區,TPE009,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest', 'store']",5.0,80.0,121.608258,25.0541944,https://maps.google.com/?cid=15936241327111697848,https://sunalley6.wixsite.com/cathotel,2023-06-20
ht0679,ChIJ0bONWpavQjQR8qUDMY_n7zc,酉家寵物旅館,111台灣臺北市士林區士東路18號1樓,0228341296,臺北市,士林區,TPE011,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",4.5,62.0,121.5269377,25.1117446,https://maps.google.com/?cid=4030694793708545522,http://yuepet2019.com.tw/,2021-12-06
ht0680,ChIJ1-KBaY6vQjQR4AIf7KqjMvE,花襪子的家寵物旅館,111台灣臺北市士林區天母北路38號,0228719019,臺北市,士林區,TPE011,OPERATIONAL,0.0,3,"['establishment', 'point_of_interest']",4.0,29.0,121.5263937,25.1202629,https://maps.google.com/?cid=17380133866477388512,,2022-07-18
ht0681,ChIJDeYkpJeuQjQRca1tdqrFZzQ,巧菲woo時尚寵物沙龍,111台灣臺北市士林區福國路63號1樓,0228337520,臺北市,士林區,TPE011,OPERATIONAL,60.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.6,55.0,121.5234462,25.1017718,https://maps.google.com/?cid=3776204148495461745,https://www.facebook.com/jfpetssalon/,2024-04-21
ht0682,ChIJF6U6RwCpQjQR6vUtNAzXgQ8,國寶動物醫院 GOBO Animal Medical Center,10491台灣臺北市中山區八德路二段229之2號,0227211798,臺北市,士林區,TPE011,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,18.0,121.5402743,25.0468344,https://maps.google.com/?cid=1117410629979600362,https://gobopet.com.tw/medical-center/,2025-10-20
ht0683,ChIJOdl7kFmvQjQRGZPpwl4Vz5w,呼哇呼哇寵物美容工作室@fuwa2pet,111台灣臺北市士林區忠誠路二段130巷3號1樓,,臺北市,士林區,TPE011,OPERATIONAL,40.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,138.0,121.5318625,25.1140857,https://maps.google.com/?cid=11299273486837060377,https://lin.ee/2cVxfUS,2025-05-11
ht0684,ChIJT57SIb2uQjQRDLvID4DS2lg,貓室友 Catroommate 貓旅館 台北貓住宿,11159台灣臺北市士林區文林路512-1號1樓,0989935571,臺北市,士林區,TPE011,OPERATIONAL,49.0,3,"['establishment', 'point_of_interest']",4.9,137.0,121.5242124,25.0969928,https://maps.google.com/?cid=6402661267723041548,http://www.cat-roommate.com/,2025-08-03
ht0685,ChIJUZwHdc-uQjQRKCqoaVGl6ss,承輝膠業有限公司,111台灣臺北市士林區社中街295號,0228132306,臺北市,士林區,TPE011,OPERATIONAL,50.0,3,"['establishment', 'point_of_interest', 'store']",5.0,1.0,121.5058182,25.0919757,https://maps.google.com/?cid=14693738503333227048,,2021-10-20
ht0686,ChIJf5xmBMyvQjQRMlnUK7tBXww,東森寵物 士林文林店(貓館),111台灣臺北市士林區文林路64號,0228831362,臺北市,士林區,TPE011,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest', 'store']",4.7,828.0,121.5257599,25.0868776,https://maps.google.com/?cid=891503523392674098,http://www.etipets.com/,2025-09-28
ht0687,ChIJjUd4E_6vQjQRvC2Sw186mVE,一簍毛YiLouMao 小動物按摩 安親住宿 夜間保姆,111台灣臺北市士林區天母西路No. 3號5樓,,臺北市,士林區,TPE011,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest']",5.0,26.0,121.529291,25.118609,https://maps.google.com/?cid=5879794971486334396,https://instagram.com/yiloumao?igshid=YzcxN2Q2NzY0OA==,2024-11-26
ht0688,ChIJlbuloYeuQjQRGI2KBHTsBFQ,咕咕G寵物城(天母店),111台灣臺北市士林區天母東路13號,0228727333,臺北市,士林區,TPE011,OPERATIONAL,70.0,3,"['establishment', 'point_of_interest', 'store']",4.2,189.0,121.5315355,25.1182122,https://maps.google.com/?cid=6054223782129339672,https://www.facebook.com/coocoog.tianmu?ref_type=bookmark,2020-09-18
ht0689,ChIJu-g2DMuuQjQR_3v5yhEqK-I,美樂蒂寵物美容用品館,111台灣臺北市士林區延平北路五段208號,0228160089,臺北市,士林區,TPE011,OPERATIONAL,47.5,3,"['establishment', 'point_of_interest']",4.3,36.0,121.5101831,25.0837775,https://maps.google.com/?cid=16297165932478430207,,2018-03-07
ht0690,ChIJwV5ksAmpQjQRl40HZdZal_g,岱哥寵物精品,111台灣臺北市士林區天母西路3號2F之1,0228756869,臺北市,士林區,TPE011,OPERATIONAL,54.0,3,"['establishment', 'point_of_interest']",4.3,48.0,121.5293523,25.1185552,https://maps.google.com/?cid=17912885919753932183,https://www.facebook.com/pages/%E5%B2%B1%E5%93%A5%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9%E7%94%9F%E6%B4%BB%E9%A4%A8/866717473389008,2022-10-25
ht0691,ChIJF7t7Lo2pQjQRZghneJCR0yg,卡蒂家的貓,10344台灣臺北市大同區延平北路二段168號一樓,0225528970,臺北市,大同區,TPE006,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.2,5.0,121.5114074,25.0581917,https://maps.google.com/?cid=2941855031284402278,https://www.instagram.com/cady.cathouse?igsh=ZzA5OTFkNmtjeXp2,2025-08-07
ht0692,ChIJFSFFumupQjQRamuZk9Sh2o4,皇良寵物生活館,103台灣臺北市大同區承德路二段6號一樓,0225555267,臺北市,大同區,TPE006,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.6,9.0,121.517955,25.0551104,https://maps.google.com/?cid=10293717832690133866,,2019-12-12
ht0693,ChIJVQRxYiOpQjQRNBdBTWB6pcM,夢露寵物美容Line:@724xiiux請線上預約詢問,103台灣臺北市大同區承德路一段83號1樓,0225596369,臺北市,大同區,TPE006,OPERATIONAL,48.0,3,"['establishment', 'point_of_interest']",5.0,36.0,121.5177739,25.052427,https://maps.google.com/?cid=14097808762584766260,,2019-08-22
ht0694,ChIJVcFnnDipQjQRIi0IevY314I,洗寶貝寵物美容 아기 애완동물을 씻겨주세요,103台灣臺北市大同區重慶北路三段75號,0225994282,臺北市,大同區,TPE006,OPERATIONAL,65.0,3,"['establishment', 'point_of_interest']",4.9,155.0,121.5139295,25.0665267,https://maps.google.com/?cid=9428065876672261410,https://www.facebook.com/cbabypetsalon/,2024-06-25
ht0695,ChIJoSBJ2QepQjQRO7uuAPpY6Kw,毛空間Pet Space精緻寵物美容-大同區(寵物美容，大稲程寵物店，狗狗洗澡，大稲程寵物美容，精緻寵物美容，寵物SPA，貓咪洗澡),103台灣臺北市大同區民權西路300-3號,0983524299,臺北市,大同區,TPE006,OPERATIONAL,54.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.9,39.0,121.5102628,25.0628539,https://maps.google.com/?cid=12459306199896996667,https://liff.line.me/1645278921-kWRPP32q/?accountId=692jjkwf,2024-08-02
ht0696,ChIJqenV__GpQjQRZWSXMICN8Pk,Let’s Go 樂洗狗寵物美容,103台灣台北市大同区华亭街8號1樓,0225569639,臺北市,大同區,TPE006,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest']",4.8,59.0,121.5131465,25.0521985,https://maps.google.com/?cid=18010050491565171813,https://www.facebook.com/letsgopet2019/,2023-08-18
ht0697,ChIJrRSDnjipQjQRxNlhgMxQD-g,貓僕舍複合式貓旅館,10362台灣臺北市大同區重慶北路三段73號,0225851417,臺北市,大同區,TPE006,OPERATIONAL,58.5,3,"['establishment', 'point_of_interest']",4.9,52.0,121.5138623,25.0664411,https://maps.google.com/?cid=16721672780707387844,https://lin.ee/ZSLqO6x,2025-06-01
ht0698,ChIJ0WKy2k-pQjQRosyByDSR_HI,寵物華爾滋 －台北大安區 (寵物按摩，寵物安親，寵物住宿，寵物美容，老犬照護) 寵物皮毛護理,106台灣台北市大安区安和路二段41號1樓,0227117248,臺北市,大安區,TPE003,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",5.0,81.0,121.5526587,25.0314923,https://maps.google.com/?cid=8285657070343146658,http://www.petswaltz.com/,2025-02-19
ht0699,ChIJ12s964yrQjQR6D0iUYsc27w,吉貓寓所 | 台北24hrs純貓旅館 • 頂級美容,106台灣臺北市大安區和平東路二段297號3樓,0227091225,臺北市,大安區,TPE003,OPERATIONAL,56.0,3,"['establishment', 'point_of_interest']",5.0,35.0,121.5447553,25.0249946,https://maps.google.com/?cid=13608502083717316072,https://www.luckycatresort.tw/,2025-07-03
ht0700,ChIJ7Y_WWNWrQjQRCWcDXuLhE1I,HAPET 好寵(安森店) - 台北市寵物用品食品｜寵物精品｜寵物選物店｜專業協助飼養寵物的疑難雜症,106台灣臺北市大安區信義路三段75-1號1 樓,0227078877,臺北市,大安區,TPE003,OPERATIONAL,63.0,3,"['establishment', 'point_of_interest', 'store']",4.9,614.0,121.5372233,25.0337899,https://maps.google.com/?cid=5914319098023733001,https://www.hapet.com.tw/,2025-06-22
ht0701,ChIJ7cGNntOrQjQRQwWO5YMJuaA,Happy愛犬屋,106台灣臺北市大安區復興南路一段321號6 樓,0988859959,臺北市,大安區,TPE003,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest']",4.8,36.0,121.543851,25.0340483,https://maps.google.com/?cid=11581298378856596803,https://www.facebook.com/HappyPetHouseTaipei,2019-11-01
ht0702,ChIJAdyJ3sWrQjQRg_Sk4nuEL1o,龐龐毛小孩醫院 PUMPUM furbaby clinic-脊椎內視鏡,106台灣臺北市大安區安和路二段68號,0227080112,臺北市,大安區,TPE003,OPERATIONAL,73.5,3,"['establishment', 'point_of_interest', 'veterinary_care']",4.9,147.0,121.5518453,25.0302734,https://maps.google.com/?cid=6498558454937220227,https://www.pumpumfurbabyclinic.com/,2024-08-29
ht0703,ChIJF5gC5M2rQjQRNVDYYkI6w38,貓悅良犬寵物坊,106台灣臺北市大安區基隆路二段110號1樓,0227326189,臺北市,大安區,TPE003,OPERATIONAL,63.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",4.2,39.0,121.5569976,25.0291941,https://maps.google.com/?cid=9206266120076021813,,2025-09-19
ht0704,ChIJGy5f38qrQjQRaB1aR2od8PU,愛貓園寵物用品,106台灣臺北市大安區基隆路二段112號,0227358758,臺北市,大安區,TPE003,OPERATIONAL,119.0,3,"['establishment', 'point_of_interest', 'store', 'veterinary_care']",4.3,2874.0,121.5569906,25.0291444,https://maps.google.com/?cid=17721696876003728744,https://www.lovecat.com.tw/,2024-10-24
ht0705,ChIJIQ3C38qrQjQRE_DVUeqF_1g,金吉旺寵物店,106台灣臺北市大安區基隆路二段104號,0933097072,臺北市,大安區,TPE003,OPERATIONAL,56.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.8,76.0,121.5570856,25.0293462,https://maps.google.com/?cid=6412991635840692243,https://www.instagram.com/wen0oo0/,2025-09-07
ht0706,ChIJJVFTHIypQjQR_O4m4sH-7Ts,WSPA寵物旅館,100台灣台北市中正区罗斯福路三段139號1F,0223675899,臺北市,大安區,TPE003,OPERATIONAL,77.0,3,"['establishment', 'point_of_interest']",4.5,124.0,121.527207,25.0218659,https://maps.google.com/?cid=4318387726394519292,https://www.facebook.com/profile.php?id=100087392181167,2024-01-20
ht0707,ChIJK4c4KcurQjQRDUqIoRgc2k4,超可愛名犬社,106台灣臺北市大安區基隆路二段134-1號1樓,0958096659,臺北市,大安區,TPE003,OPERATIONAL,30.0,3,"['establishment', 'pet_store', 'point_of_interest', 'store']",3.6,61.0,121.5566802,25.0285902,https://maps.google.com/?cid=5681884771996158477,https://stork.pet/portfolio/supercute/,2025-02-21
